,xinexpo22_I12,xinexpo51_I6,xinexpo56_I5,xinexpo44_I15,xinexpo28_I15,xinexpo74_I6,xinexpo56_I12,xinexpo70_I6,xinexpo62_I6,xinexpo75_I12
Faecalibacterium prausnitzii,0,7.24210023476121,19.6568211673162,3.10280226109254,0,51.9972120499452,0.360214497875168,0,2135.25392280661,0
[Eubacterium] yurii,0,0,0,0,1.64209819934092,0,0,0,0,0
Phialocephala scopiformis,1.4313088638091,273.64874592419,0,502.48637514183,275.584304017907,366.171223191441,33.8458322883102,0,0,0.181991077006926
Equine infectious anemia virus,3.20540197127835,0,0.940741492854254,19.6179768669174,3.35596434365309,0.999456332712465,4.51336050744848,36.1447384786331,5.31059407582015,122.398578457534
Penicillium digitatum,23.8712204445549,0,0,0,0,0,0,0,0,0.378153543885795
Micrococcus luteus,0,0,0,27.0489718704603,0,0,0,0,144.603752779848,0
Pedosphaera parvula,1343.90172208212,0,0.238540020539352,2.67093495211815,0,8.6527624457338,30.5687419043907,0,0,0
Thelohanellus kitauei,235.572636846614,6.33354346775368,55.7131730465523,0,11.4524206541029,904.615485053362,0,8.3324547911351,0,0
[Clostridium] sordellii,0,0,0,4.6630637504819,0,0,0,0,0,0
Caldilinea aerophila,579.909579924868,0,0,268.209540530335,0,165.05046654728,0,0,0,0
Haemophilus influenzae,0,0,0,0,0,0,17.1069374780871,0,142.180432702073,0
Trametes cinnabarina,72.1872203185056,316.527154434056,841.409713151203,699.63685519087,164.321548373522,826.375635997096,255.876581423618,0,45.3969936537849,0
Actinomyces graevenitzii,0,1.12100470014819,0,0,0,0,0,0,0,0
Nakamurella multipartita,97.8725094761398,55.4014934807123,1.98597987358614,0.0892783985655143,25.1591208269186,0,731.035672597955,308.409488626142,0,0
Metrosideros polymorpha,993.370627776493,43.6976480386723,50.762103330437,32.1282213637818,0,0,0,12273.7679041889,0,0
Sutterella wadsworthensis,0,0,0,0,0,0,4.55767580159676,0,0,0
Sneathia amnii,1.13055965392757,22.3796549520594,0,100.663350114333,0,0,20.5108649981425,0,0,7.5065408153727
Atopobium vaginae,13.0786525077085,0,0,0,5.25189245651078,0,0,0,0,0
Phanerochaete chrysosporium,54.7308257604041,584.290970131744,51.8254632625397,407.134666577307,1224.05488331173,172.046955128891,164.66616103342,0,0,0
Cryptococcus albidus,0,0.327089203278065,0,0,0,0,0,0,0,0
Plicaturopsis crispa,0,0,21.8771771971977,0,195.404462438922,0,0,0.299797721905933,0,0
Brome mosaic virus,0.312393112849211,0.64182041977068,1.76850616406181,0,0,0,370.778097345758,0,0,0
Pseudomonas stutzeri,0,0,0,0,0,0,0,0,0,0
Phyllobacterium sp. YR531,0,0,892.047713916803,0,0,651.067403114668,204.86915474529,36.4243632416406,0,3327.90677641001
Gelatoporia subvermispora,42.3364506520962,29.5569469761698,3.07402264565903,54.4632448830594,27.5028155929563,491.780728515323,161.930524298935,0,1146.38260213507,0
Leuconostoc mesenteroides,0,11.7295760141477,193.702386975575,86.3059017461224,0,24.4261606330694,0,0,0,0
[Clostridium] hiranonis,0,4.90245960368224,0,0,12.0808925702228,118.556878195101,0,0,183.477784838014,0
Zoysia pacifica,4.92879546222798,4.8811939456402,0,0,0,0,36.9208543418645,0,0,0
Sporocytophaga myxococcoides,22.8797170133648,42.4820642071167,318.902463712119,33.4881089291484,0,58.7596953498448,249.110789799956,0,11.0960899621687,0.541158384484441
Neisseria meningitidis,0,0,0,16.1939438541839,48.0534405573804,168.636574352111,2.98413969369886,0,3.59080368657801,12.1439994926343
Tsukamurella sp. 1534,0,1.31807001031115,826.426510429549,0,0,0,0,0,0,0
Nocardioides sp. Soil774,122.720360396766,0,0,30.2842176154766,0,0.305966358462954,324.48542946655,853.341934739873,0,0
Nocardioides halotolerans,324.029953342186,3.31361208736211,21.4376684226695,151.944051483162,42.9661371230746,1.01375585392173,0,2.91366029827574,87.0641975584894,0
Marmoricola sp. Leaf446,226.054863858661,0.40485892238875,1.925740028545,483.584475966208,562.338534909151,16.9490427365967,303.101030052073,0,0,34.4388360056157
Methanosarcina mazei,0,0,0,0,0,0,0,0,0,0
[Eubacterium] siraeum,0,0.468454358067891,0,8.55122031012949,6.14979894570783,0,0,0,0.471833502578107,0
Brassica oleracea,12.5865882186357,54.2069789737946,23.2100628312931,28.2280219739968,0,12.4984343091139,116.464166680804,0,0,0
Phytophthora lateralis,0,915.568241517433,0,0,3.51952509635059,61.3964040772348,0,0,0,0
Lactobacillus jensenii,6.3492379862989,2.54054574384484,0,0,0,0,0,0,7.87044197928663,0
Klebsiella oxytoca,0,18.843064400867,0,71.6853960351593,0,0,0,268.90663858534,532.03805416487,22.8605323644083
Pantoea ananatis,48.8946030142079,71.8312083761602,0,50.0973388096162,0,0,1.87192236131925,0,0,0
Lactobacillus iners,0,0,550.203235094354,30.1276944915005,15.2344298881357,0,0.509211987669026,0,0,0
Renibacterium salmoninarum,0,0,21.1187693264975,0,0,10.8129492384401,24.5008208559928,105.097935172285,0,0
Candidatus Babela massiliensis,208.492017749831,1.51654823642996,0.165689206601296,3.67733584595364,0,0,75.5262910281155,0,0,0
Prevotella timonensis,0.378490631185882,0,0,19.1931569665716,8.06337279992717,40.5347437493422,0,0,0,0
Delftia acidovorans,0,0,12.0332693052625,0,37.0571014006139,4.39857631717816,0,2.60140065004655,0,0
Penicillium capsulatum,54.2839115958886,404.415204986449,0,12.6161071995905,0,0,0,0,0,0
Fomitiporia mediterranea,1.27776187695244,1020.85938178593,128.749433724633,25.2267805691759,2.11106514220857,391.854118021988,58.4367371813534,0,0,0
Fomitopsis pinicola,0,50.9839063983021,0,0,0,0,0.094860799186093,0,0,0
Parabacteroides merdae,24.76156813974,0,0,13.0931849020038,0,0,8.62245775503735,0,10.9944630908257,0
Endocarpon pusillum,65.3254749381287,4.50793396719012,0,11.2877990174251,0,0,0,0,0,0
White clover mosaic virus,0,0,0.143684951504399,0,0,0,0.330760458185877,0,0,0
Frankliniella occidentalis,58.4016450707822,0,47.3097538046894,15.850669183651,12.2858539342507,5.79863042402016,332.427535354753,0,0,0
Nakamurella lactea,137.328628418238,0,0,52.7064797683872,40.5922390293538,44.2436351103804,51.8751279953349,429.364779057559,0,0
[Eubacterium] hallii,6.91400130048209,0,0,32.2263677316602,48.6695219811859,0,0,10.0388924795788,0,0
Prevotella copri,41.8935441766042,0,0,1.45098806942824,3.56618937251096,1620.87049911947,0,0,0,3.85222771840665
Stemphylium lycopersici,4635.44510266768,0,0,0,0,0,0,0,0,0
Blattella germanica,21.8896367281705,0,0,23.0960752023739,27.3543465782276,0.237199870166145,0,4.54646591511031,0,7.42869261448646
Pasteurella multocida,24.6512292385405,395.501229147087,0,461.471172375687,0,5.58653739274165,0,363.163376119723,0,0
Rickettsiella grylli,12.8024790224951,0,372.202621806255,0,0,0,0,0,0,0
Terrimonas ferruginea,139.65183623599,3.71664535617959,0,8.50963895217877,7.68619174212584,0,251.116177959888,0,0,0
Blautia sp. GD8,36.067416221904,0,69.4953610981843,0,0,8.1491526703834,0,0,0,0
Phanerochaete carnosa,9.87894094725624,318.589757452128,743.312641510784,260.853512175634,44.808435440444,58.4458074186204,427.905191716943,0,0,0.37728038783628
Rhagoletis zephyria,2.53327854576857,19.5740039431632,193.689776892138,8.34176298370384,2.10496424274375,139.64691075358,33.4081321976685,59.927830925153,0,0
Facklamia languida,0,0,0,0,11.8867839687401,0,0,0,0,0
Coprinopsis cinerea,21.6170892583992,43.3442285896982,214.903659010319,42.3912293209562,18.920071997228,0.906188383897079,10.1527392577396,0,0,17.8237465910634
Actinobacillus pleuropneumoniae,18.2296802261509,10.1883128978134,0,221.704574395357,0,11.768432772441,0,0,0,207.288680552382
Pirellula staleyi,271.543050571294,16.2071240554079,0,13.5836690262832,55.8222622881379,0,46.3510411960106,327.102929945164,15.3156903628806,0
Pediococcus pentosaceus,0,0,0,0,0,0,0,6.16368820356636,19.1149194274387,0
Fluviicola taffensis,124.418911097611,0,76.8006787241024,21.6812123519916,31.0447368175936,0,0,0,0,0
Hydrocarboniphaga effusa,146.929710066905,0.611847636517875,58.8479661829538,0,0,9.94099267422191,0,0,11.607754180674,0
Spizellomyces punctatus,1902.11645069523,0,4.41536029468798,0,0,0,0,0,0,0
Rufibacter sp. DG31D,5.46160693102398,0,0,2.44398397262036,1.80379453380349,4.73527468443065,0,0,0,0
Gloeocapsa sp. PCC 7428,0.997841326294393,0,21.8417586593551,0.303736121702574,0,0,0,0,0,0
Lactobacillus salivarius,0.618185469181249,0,0,0,0,0,0,0,0,0
Stomatobaculum longum,0,79.9930046555888,0,3.2759145054072,548.355600312684,0,0,4.4249425352121,0,0
Paenibacillus sophorae,0.51871139427146,0,0,0,0,0,507.744901779553,0,15.6708584808797,0
Orchesella cincta,25.3425024433018,101.90866933327,0,34.2977782925278,7.33428685971233,234.480086422136,21.570542603946,0,0,0
Blautia obeum,0,10.9650175257397,0,0,0,0,0,4.87676401899411,0,0
Zootermopsis nevadensis,0,0,0,0,0,0,67.9961465741344,0,15.1191355598804,0
Dermacoccus sp. PE3,5.20665020753734,0,0,0,0,0,0,1.90488628496623,0,0
Penicillium oxalicum,0,0,0,0,17.3052935323025,0,1.29093419994552,0,0,8.20822622281525
Fibrella aestuarina,140.116084067527,211.828632105637,11.485631430519,5.21828623392794,0,0,93.2059906430404,0,0,0
Aminobacter sp. Root100,0,0,0,0,0,0,0,0,0,1164.75745264112
Staphylococcus lugdunensis,0,0,0,20.1104964624612,48.6893770351653,0,6.29877551583596,0,0,0
Haemonchus contortus,0,0,0,0,0,0,0,0,0,0.668817172945677
Flectobacillus major,62.7188579546964,0,0,5.96024842794634,60.8951412576283,0,0,0,0,3.00346305966107
Fusobacterium nucleatum,0,0,6.27362094032096,0,0,0,17.0875667233725,0,0,0
Kocuria sp. ZOR0020,0,0,0,2.71227963581684,7.86943436353357,0,0,0,12.3055168488443,0
Kribbella flavida,101.996462551387,0,0,0,0,0,0,0,0,0
Brevibacterium mcbrellneri,0,0,0,0,0,0,0,20.4039895223604,0,0
Staphylococcus haemolyticus,0.280956150375087,0.540551876727143,0,2.10139583461737,0,0.311139012256082,0,0,39.276664805804,0
Comamonas testosteroni,62.766328519065,2.11968917305185,0,6.35917464756991,0,0,264.671254606449,0,0,0
Nocardioides sp. Root122,10.3268948249639,0,25.4670490040354,0,16.0308779753681,0,192.258465385477,1906.91593601706,0,0
Peptoclostridium difficile,0.306702533862233,0,0,0.740831300923188,5.13260873124184,0,0,0,0,0
Lactobacillus reuteri,0,0,1.05598038415567,99.8300473797632,0,0,0.603942326863729,173.161905876883,0,0
Roseburia faecis,0,0,0,0,0,0,0,0,0,0
Stagonosporopsis tanaceti,377.996668903139,0,0,5.44250357810738,2364.50779685267,2.33622016908153,0,0,21.5060464861301,0
Belgica antarctica,0,0,0.126915498206374,0,41.1423185748813,97.6440950796715,213.083898651311,0,0,0
Streptococcus agalactiae,0,0,34.300588832332,0,0,0,24.0992101676392,0,4.1756615442613,0
Citricoccus sp. CH26A,16.641336989331,27.2908286885198,0,1.96918084653032,0,0,0,0,0,0
Penicillium paxilli,5.77684774582933,0,0,2.10911993895965,2.31247192397589,0,0,0.434931009764601,0,0.263790520806499
Bifidobacterium bifidum,8.28347904410928,0,0,0,0,0,0,0,0,0
Musa itinerans,0,0,0,0,0,0,0,0,0,7.54948199598063
Phoma herbarum,757.359244639508,0,0,0,670.154730886584,3314.77803233425,0,0,0,0
Corynebacterium glucuronolyticum,7.37722157815541,0,29.1183640905476,0,0,0,0,0,0,0
Tobacco mosaic virus,0,0,0,0,0,0,0,0,0,0
Ornithinimicrobium pekingense,0,0,0,134.332060626183,0,0,209.466365032292,30.9468617176718,0,0
Levyella massiliensis,0,0,0,4.14714121059941,0,1.47841805374737,0,0,0,0
Lactobacillus sanfranciscensis,0,0,0,0,0,0,0,0,0,0
Acidobacteriaceae bacterium KBS 96,118.121417731626,0,154.492314907899,0,0,0,13.2690246005486,0,0,0
Holdemanella biformis,8.64786839777316,0,0,21.3681618785248,0,0,0,0,0,0
Serendipita vermifera,27.2264199829921,498.872169543153,44.7762536616038,258.42043989016,343.630994240224,1.05194680157717,17.3261129304026,0.977454129425442,4.45352090373816,18.594949826204
Blumeria graminis,0.765520254764992,8.64016851237052,1.23575393897303,0,0,0,270.96764458711,2.31275880763881,0,0
Grifola frondosa,2.61399708827198,550.676717145755,200.498292241227,13.3399070642137,51.9988428901826,1.31196631267516,200.293035870567,0,0,0
Rubrobacter xylanophilus,7.10622267656665,49.751905983283,0,0,0,0,0,0,92.6856730004587,0
Tessaracoccus sp. SIT7,0,0,0,14.2090904377756,0,0,184.228136183498,0,0,0
Physcomitrella patens,39.0137249176539,0,3.67143962986625,2.43944181706248,0,0,0,0,0,0
Aliterella atlantica,145.6430213667,141.967644873314,0,216.586236802147,2.42700478723528,0,0,0,0,216.523712465741
Bacteroides sartorii,0,0,0,0,2.27056266681447,1.3705391080392,0,0,0,63.7896140122072
bacterium SIT7,9.81490690588607,0,53.5667318723052,0,0,0,0,0,170.573547855051,0.364276877044416
Actinomyces massiliensis,1.69907034400636,0,0,20.0223449813724,18.477060312145,0,0,0,0,0
Candida parapsilosis,1.37607186425515,0,0,0.152210191225211,3.55346425103261,183.074124735536,0,0,1.50267377092935,909.038698928087
Alloprevotella tannerae,0,0,0,4.28026504780592,0,0,0,0,0,0
Ochrobactrum anthropi,0,0,297.67328169638,0,0,5.40289283904364,331.970329763981,86.6119493610575,0,56.8681895257094
Rosellinia necatrix,4.02551511747316,0,2.80248284317934,22.3250294503296,168.052322645184,0,1911.648709482,0,0,0
Haliangium ochraceum,246.52651855476,1.68323728138446,5.25131632006165,119.768124786761,27.553037844838,37.2524699299769,0,0,0,0
Porphyromonas cangingivalis,3.31652235515074,5.42073956810146,0,80.5210360950419,0,27.7367343430905,0,0,0,0
Bacillus cereus,0,13.3376633129422,0,0,0,1.19146076473509,0,82.9642168969683,0,0.133206557336292
Rhizomucor miehei,7.09755399328592,0,3.66177881387258,0,0,0,1517.02389976586,0,0,0
Clostridium botulinum,0,0,0,55.5187127247924,0,423.364861557949,0,1469.23543606962,0,0
Amaranthus tuberculatus,0,0,0,0,0,0,0,0,0,0
Aeromonas salmonicida,303.713390695618,5.92402593079608,434.207524330914,112.074731461715,0,0,4.36370287656527,0,0,0
Fusarium oxysporum,0,0,0,0,0,0,0,7.40420242847924,0,0
Arcticibacter svalbardensis,0.91699477451283,0,0,0,0,0,0,0,11.9134599169176,0
Gemmata sp. IIL30,147.3251531184,0,0,0,0,0,22.9319318993635,0,0,0
Pseudodiploria strigosa,26.9809034263511,0,0,0,0,0,0,0,0,0
Eremococcus coleocola,0,0,0,0,2.82963671578356,0,0,0,63.7085254644777,0
Bacteriovorax sp. Seq25_V,36.739411676942,5.87319575118491,0,0,6.71531946721665,0,63.8821422636293,0,0,0
Wuchereria bancrofti,0,0,0,0,0,0,0,0,0,139.126125945599
Streptobacillus moniliformis,0,0,0,14.5952944735631,0,45.9425138788806,13.7396289750798,0,0,143.677549028454
Ephemera danica,0.705115617926567,4.21466869149527,0,6.37144367904414,0,4.16092006636515,6.33181368274929,28.3039690050142,0,949.881462235498
Herpotrichiellaceae sp. UM238,92.4395048833804,0,0,0,0,8.25307250332972,0,0,0,0
Bacteroides fragilis,0,0,0,0,0,24.216045910565,0.705703508309739,0,0,0
Bifidobacterium thermacidophilum,0,0,0,0,0,0,0,0,0,0
Corynebacterium efficiens,22.2630876019954,45.4825538412722,0.912291649320355,333.349488649638,818.126567916963,37.2296514149341,35.4179071328569,0,0,0
Bacteroides uniformis,14.0792089087229,2.35624510241039,0,0,0,0,0,0,54.8757378537358,0
Nocardioides insulae,0,0,0,0,0,0,0,0,0,0
Hymenobacter sp. MIMtkLc17,203.637331963058,0,0,14.9687730768663,40.7702228046459,43.182712386593,0,171.6881830479,0,106.973155922573
Mixia osmundae,277.190276168631,361.607487641286,0.33862025863701,157.125303240004,1236.04975490981,67.7191828054682,0,7.5426190212293,0,0
Lonsdalea quercina,14.4533030369319,16.4276823161091,14.3543886120489,0,0,0,0,0,44.6256849512251,0
Pantoea sp. PSNIH2,629.23155875616,0,0,15.1427903991423,0,0,9.67935315193267,0,50.8347201824767,0
Puccinia triticina,0,0,0,0.216954525178632,0,0,0,0,0,0
Ruminococcus bicirculans,8.34272126201452,0,0,0,0,0,1.41949970210183,0,0,0
Leucobacter sp. CBX152,0,0,13.8440408030899,0,0,251.201059853159,20.2374198611224,0,0,0
Lactobacillus helveticus,0,0,119.286813450967,0,0,5.53937359624882,0,0,652.675433502623,0
Enhydrobacter aerosaccus,10.1566617847193,0,0,2.25406313110511,0,0,0,0,4.77144761286757,0
Butyrivibrio crossotus,0,0,0,0,0,0,0,0,0,0
Anas platyrhynchos,0,0,0,0,0,0,0,0,0,3.65927789030742
Lactobacillus brevis,5.18285145106772,4.01213488640793,0,18.2842083884861,0,0,0,12.813478077628,0,0
fungal sp. EF0021,28.4463619731013,61.1080222222989,4.08505739391913,133.883846527859,38.9082340670452,130.81080941781,0.0599709574798946,0,0,0
Crepidotus sp. BD-2015,2.18725510855937,173.768437799511,0,0.923026038927964,0,0,0.58894396536202,0,0,0
Modestobacter caceresii,4.53439528017613,0,0,0,0,0,0,2787.91518563192,0,0
Reyranella massiliensis,18.2450752433611,0,0,25.3412759073143,0,0,181.455878388759,0,314.104749469314,0
Nelumbo nucifera,0.196490736458881,0,0,0,0,0,0,0,0.328730769882344,0
Peptoniphilaceae bacterium SIT14,34.7926264601289,12.7003067743298,0,0.94119956820864,0,0,0,0,0,0
Sorangium cellulosum,78.5364612152822,42.6849977270859,0,127.511953104126,12.3615283633618,0,210.561470519467,0,19.5948624374528,185.250175809422
Bacteroides vulgatus,0.802645687746674,0,0,8.2654207481239,0,17.6475471620135,60.1726583384423,0,0,0
Acyrthosiphon pisum,0,0,0,0,0,0.489915647724899,0.639760460466353,0,6.18741795738626,15.9188099355968
Bacillus megaterium,25.9302868213705,1.68060016771704,0,62.3660963978085,9.951323633136,0,1.50918555291596,0,15.1651895042807,0
Brevibacterium linens,0,0,0,0,0,0,59.509152686843,0,225.533999478043,0
Tannerella forsythia,0,27.5059157201302,0,22.2573284147802,0,0,0,0,0,0.282044769670091
Kineosporia aurantiaca,0,0,0,0,0,0,0,0,0,0
Acinetobacter ursingii,32.3150992017964,0,0,0,0,0,0,0,0,0
Leucoagaricus gongylophorus,22.2245449345217,281.704605446044,279.394295206736,179.858338745662,0,3.16298514447959,25.145355743503,0,0.446336650450032,0
Musa acuminata,0,0,0,0,0,0,0,0,0,0
Laccaria bicolor,2.94178160933903,585.06685985655,5.42505440219665,327.687061145495,17.7211620616999,0,0,0,0,0
Mycobacterium sp. Root135,91.9510476981121,0,101.098787024098,51.0210466103318,0,0,0,0,11.6875303871109,0
Phytophthora nicotianae,0,0,0,0,0,4.89411676965176,0,0,0,0
Vibrio cholerae,2.00965020336084,0,0,0,0,0,0,0,0,0
Erysiphe pisi,114.39743070668,0,0,17.284850382433,0,0,0,0,0,0
Panagrellus redivivus,4.27529454088927,0,48.9685079537331,0,0,0,149.995159459273,0,0,0
Apophysomyces trapeziformis,0.474212932144837,4.66874131378387,0,0,0,0,0,0,0,0
Venturia pyrina,5.13938591101862,0,0,18.2717160408382,0,71.8346134549307,47.1306443124034,0,0,0
Scardovia wiggsiae,0,0,0,0,0,0,0,0,0,0
Sistotremastrum niveocremeum,0,0.436655900990724,254.571750724745,0,0,0,0,0,36.8635637544565,0
Acinetobacter indicus,0,0,0,0,0,0,0,0,277.808296419109,0
Mycobacterium obuense,0,0,0,0,0,0,0,0,0,0
Alternaria arborescens,27.2445302560187,0,0,0,1.95547941250855,0,0,0,0,0
Daucus carota,1625.71912834938,0.429974772866213,0,1.77720501914296,111.054231689529,23.4782879416675,0,0,0,0
Emticicia oligotrophica,19.234117962649,0,0,0.179921411161629,0,81.8979322548972,0,0,0,0
Mycobacterium immunogenum,0,0,0,0,0,0,0,0,0,0
Oryza glaberrima,0,0,0,0,0,0,0,0,0,0
Megaselia abdita,0,5.5768910545459,0,0,2.15434001281008,0,0,0,0,0
Capnocytophaga sputigena,0,0,0,0,0,0,0,0,0,1.06756504727761
Alkalibacterium sp. AK22,0,0,0,0,0,0,0,0,0,0
Pantoea sp. PSNIH1,0,0,0,0,0,0,0,0,28.8428564106561,0
Saccharopolyspora rectivirgula,0,0,0,0,0,0,0,14.4393969198534,0,0
Wasmannia auropunctata,0,0,0,0,0,0,12.8285450075825,0,130.155362757434,0
Dehalobacter sp. FTH1,24.1578669152078,0,0,0,0,0,0,0,0,0
Fragaria x ananassa,22.5744434723246,0.393108933209406,0,12.1762956051594,0,20.2430286319931,0,0,0,0
Pseudomonas syringae,0,0,0,0,0,0,0,0,14.2518349374407,0
Actinomyces sp. ICM39,0,0,0,0,0,0,0,0,0,0
Eucalyptus grandis,8.25010613533492,8.15288066896278,0,7.76495382293539,0,0,0,155.249760182764,0,0
Catenibacterium mitsuokai,0,0,0,0,0,0,0,0,17.4249626048575,0
Tricholoma matsutake,22.3441976619627,79.5160429284857,184.03811600923,71.3982508512209,335.019405905789,105.133538403056,57.2414586538315,64.7293147666111,0,8.95342705191768
Oidiodendron maius,0,7.46386752361347,0,0,0,0,23.7596910451519,0,0,0
Brachybacterium muris,0,0,0,0,0,0.208592322720882,0,0,0,0
Shewanella baltica,2.97166437670702,12.6583825647161,0,0,0,0,0,0,0,0
Lilac leaf chlorosis virus,0,0,0,0,0,0,0,0,0,0
Pepper mild mottle virus,0,0,0,0,0,0,0,0,0,0
Lactobacillus floricola,0,0,0,0,0,0,0,0,0,0
Pseudomonas sp. PAMC 25886,0,0,0,0,0,0,0,0,0,0
Deinococcus aquatilis,5.54646713507451,0.294277423608416,185.422656788529,49.3303798344215,9.35865741084601,0,0,0,0,0
Lasallia pustulata,50.00964128445,0,16.964614732969,11.1667200095241,0,0,0,0,0,0
Alternaria alternata,0.904446088100343,0,0,0,0,0,0,0,0,0
Dialister invisus,0,0,0,3.63871316604929,0,1.25886591624106,0,0,0,0
Cyberlindnera jadinii,0,8.47976231862767,0,11.6049458546618,1.09490255249253,0,0,0,128.491963673506,1044.44946531544
Dyadobacter alkalitolerans,5.05155320372702,0,0,16.6685213468826,1.03059945763042,0,42.7206385141326,11.4522628611594,0,0
Ustilago hordei,21.5932904243168,0,0,4.31911783651223,0,0,0,0,0,0
Peptostreptococcus anaerobius,0,0,35.0984445285497,0,10.7577832779297,0,0,0,0,0
Corallococcus coralloides,0,0,0,0,0,0,0,0,0,0
Lactuca sativa,0,0,2.11732103716957,0,0,0,0,0,7.79654265677248,0
Wickerhamomyces ciferrii,0,0,0,0,0,0,0,0,0,0
Streptomyces scabiei,0,0,0,0,0,0,0,0,0,0
Sphaerobacter thermophilus,38.9868199829351,3.07523001835827,291.696687570986,0,0,0,137.564374931753,1304.07125620026,0,0
Alternaria brassicicola,42.7942443246447,0,16.1821914582199,0,13.2719971048887,0,0,0,0,0
Methanobrevibacter smithii,0,0,0,0,0,0,0,270.615047070169,0,0
Bacteroidetes oral taxon 274,0,0,0,0,0,0,0,0,0,0
Leptotrichia wadei,0,5.42519285689647,0,0,28.4684223535994,0,0,0,0.486288849556851,0
Mannheimia haemolytica,6.11536444007909,31.1202805878835,0,65.7533253148717,10.9388187924692,12.1296292834038,206.005388789572,0,0,0
Prevotella sp. C561,0,0,0,0,0,0,0,0,0,0
Globodera pallida,452.783536205952,0,0,0,0,0.735935245817979,0,884.261898938477,0,0
[Eubacterium] eligens,0,0,0,0,0,0,0,0,0,0
Tulasnella calospora,0,380.6054830372,73.1834401930746,43.8824200719738,65.280684814939,157.503359401361,29.7595529615605,0,0,0
Dactylopius coccus,0,0,75.2130198295387,0,0,0,5.92609072511151,121.996381198748,0,3.06130561664215
Porphyromonas bennonis,0.176181384074608,0,0,12.2760225426683,0,0,0,0,0,0
Pseudoglutamicibacter albus,0,0,0,0,6.56091954843917,0,0,18.7075474808236,0,0
Corynebacterium lipophiloflavum,49.7097944390829,0,0,0,0,0,0,0,0,0
Mycosphaerella eumusae,182.442713021486,0,0,0,0.508848386659307,112.803280579116,16.7199232500799,0,0,0
Peptoniphilus harei,0.589470346670898,0,0,0,0,0,0,0,0,0
Puccinia graminis,0,0,0,0,0,0,0,0,0,0
Punctularia strigosozonata,6.0852302074355,39.5913351129486,0,312.61355675879,32.1420100756968,0,0,0,0,0
Opitutus terrae,92.3858020807167,50.6015261317111,0,0.137440313937388,244.607436567908,747.717068560641,5.26709227847869,0,0,0
Salinicoccus roseus,6.2052671438073,0,0,0,0,0,0,0,0,0
Propionibacterium freudenreichii,2.82264659767614,0,0,0,518.848615270733,0,0,0,3.15186633691782,0
Chitinophaga pinensis,25.0497720264278,3.17710311598349,15.3911830006555,0,0,36.689985925292,0,0,7.53054788035855,0
Lactobacillus rhamnosus,0.329337758949406,0,0,0,8.14413611367254,0,0,0,0,0
Omphalotus olearius,22.9983369739537,0,0,0,0,0,173.768379363416,0.690282959113118,0,0
Phycisphaera mikurensis,106.447164276341,0,0,4.21074483735924,0.772694744320908,0,0,0,0,2.75866244140819
Fusarium brasiliense,0,7.16128732763259,0,30.3841758203963,0,0,0,0,0,0
Malassezia obtusa,1.71679384688172,0,0,0,188.667762421383,0,1.71403870590015,0,0,0
Penicillium nalgiovense,0.55531971944155,0,0,0,5.62805206566073,0,0,0,0,0
Mageeibacillus indolicus,0,179.992005477492,0,0,0,0.893254474814089,230.384943481424,0,0,0
Gilliamella apicola,0.979085871500752,0,0,0,0,0,33.6506665028184,0,0,0
Agaricus bisporus,0,0,259.045074198138,0,55.9250797371961,5.83697303197324,21.6030497630047,0,0,0
Clover yellow mosaic virus,0.452354856352556,0,0.560660730315903,0,0,0.137082392753878,0.671736518797284,0,0,0
Aspergillus ruber,1.8078609098616,0,229.618941490481,0,0,293.32452388034,185.691675983862,0,0,0
Brevibacterium casei,0,0,0,0,556.946311296123,0,0,0,0,0
Kingella oralis,0,0,0,0,0,0,0,0,0,0
Sistotremastrum suecicum,0.855293940249435,19.4680783855445,0,3.57941772401592,24.3760777070901,0,0,0,0,0
Dialister micraerophilus,0,0,0,0,0,0,0,0,0,0
Hebeloma cylindrosporum,20.8269949347045,166.400553189119,88.2586726807815,14.7172831711429,12.6915442532295,7.84850858723915,0,78.9806056832122,0,0
Bifidobacterium breve,0,0,0,0,16.3754839648701,0,0,0,0,0
Streptococcus pyogenes,0,0,0,0,13.100288160892,27.8529726498229,0,0,0,0
Corynebacterium genitalium,0,0,0,141.346643208475,3.13114483759655,0,0,0,0,0
Actinomyces sp. oral taxon 175,0,0,0,0,0,0,0,0,0,0
Anoxybacillus flavithermus,0,0,0,0,0,0,0,0,0,0
Byssochlamys spectabilis,5.47053171047377,0,0,0,0,0,0,0,0,0
Actinomyces sp. oral taxon 448,24.4248601198334,0,0,1.35397918281294,0,0,0,0,91.9505485681294,0
Paraphoma sp. B47-9,3.09170567232769,0,0,64.344594640291,1.73116885769447,4.41211513297398,0,0,0,0
Laetiporus sulphureus,0,35.9605708363476,0,2.19022126256365,0,0,0,0,0,0
Hymenobacter sp. APR13,19.7088452473532,0.5887582692007,0,19.4789410123059,165.068962344316,0,5.31485404883803,8.85643831403889,0,37.5328569448999
Listeria monocytogenes,0,0,0,0,0,0,0.562411921672289,0,2.48124162469438,0
Nesterenkonia sp. NP1,0,0,0,6.36803639220004,7.79375966294564,626.37741504638,0,0,0,0
Marmoricola sp. URHB0036,184.892689697656,0.424911825712146,10.2581931187415,9.78116026218332,0,0,1.87165442279326,0,0,0
Actinobacteria bacterium IMCC26256,265.564794144839,0,0,0,0,0,0,0,0,0
Streptococcus anginosus,0,0,0,0,0,0,0,16.3423129004407,0,0
