"from","to","Correlation","p_value","fdr","from_name","to_name","from_number","to_number"
"exposome_genus_Bulleromyces","nRPLC_297.2799_11.7",0.974679434480896,0.00481823046819854,2.31711243043294,"Bulleromyces","C19:0 FA(1)",10,9
"exposome_genus_Bulleromyces","nRPLC_309.2801_11.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Bulleromyces","C20:1 FA",10,9
"exposome_genus_Bulleromyces","nRPLC_433.3322_11.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Bulleromyces","C27H46O4(1)",10,9
"exposome_genus_Bulleromyces","nRPLC_305.2486_10.7",0.974679434480896,0.00481823046819854,2.31711243043294,"Bulleromyces","C20:3 FA",10,9
"exposome_genus_Bulleromyces","nRPLC_293.2122_9.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Bulleromyces","""C18:3,OH FA(3)""",10,9
"exposome_genus_Byssochlamys","pHILIC_166.0861_6.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","L-Phenylalanine",35,21
"exposome_genus_Byssochlamys","pHILIC_170.0923_8.5",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","1-Methylhistidine",35,21
"exposome_genus_Byssochlamys","pHILIC_350.1185_11.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C12H19N3O9",35,21
"exposome_genus_Byssochlamys","pHILIC_337.1234_11.6",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C12H20N2O9",35,21
"exposome_genus_Byssochlamys","pHILIC_147.1126_15.9",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","L-Lysine",35,21
"exposome_genus_Byssochlamys","pHILIC_189.1596_18.3",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","""N6,N6,N6-Trimethyl-L-lysine""",35,11
"exposome_genus_Byssochlamys","nHILIC_243.0621_3.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Uridine",35,21
"exposome_genus_Byssochlamys","nHILIC_327.2328_1",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C22:6 FA",35,21
"exposome_genus_Byssochlamys","nHILIC_212.0022_3",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","3-indoxyl sulfate",35,11
"exposome_genus_Byssochlamys","nHILIC_111.0199_3.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Uracil",35,21
"exposome_genus_Byssochlamys","nHILIC_177.0226_3.6",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C6H10O4S",35,21
"exposome_genus_Byssochlamys","nHILIC_481.244_5.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","11-beta-Hydroxyandrosterone-3-glucuronide",35,21
"exposome_genus_Byssochlamys","nHILIC_274.1407_13.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Epsilon-(gamma-Glutamyl)-lysine",35,21
"exposome_genus_Byssochlamys","nHILIC_168.0778_10.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","3-Methyl-L-histidine",35,21
"exposome_genus_Byssochlamys","nHILIC_85.0294_7.6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C4H6O2",35,21
"exposome_genus_Byssochlamys","nHILIC_361.1254_3.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C14H22N2O9",35,21
"exposome_genus_Byssochlamys","pRPLC_162.1123_0.6",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","L-Carnitine",35,21
"exposome_genus_Byssochlamys","pRPLC_100.0756_1.2",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","2-Piperidinone",35,21
"exposome_genus_Byssochlamys","pRPLC_267.1228_8.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C14H18O5(1)",35,21
"exposome_genus_Byssochlamys","pRPLC_431.3153_10.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C27H42O4",35,11
"exposome_genus_Byssochlamys","pRPLC_457.2832_11",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C24H40O8",35,11
"exposome_genus_Byssochlamys","pRPLC_580.4347_11.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","LysoPC(22:0)",35,21
"exposome_genus_Byssochlamys","nRPLC_514.2838_9.6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Taurocholic acid(1)",35,21
"exposome_genus_Byssochlamys","nRPLC_473.3632_11.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C30H50O4",35,21
"exposome_genus_Byssochlamys","nRPLC_407.2438_8.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C23H36O6",35,21
"exposome_genus_Byssochlamys","nRPLC_389.2699_8.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C24H38O4",35,21
"exposome_genus_Byssochlamys","nRPLC_297.2435_10.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","""C18:1,OH FA(1)""",35,21
"exposome_genus_Byssochlamys","nRPLC_323.2592_10.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","""C20:2,OH FA""",35,11
"exposome_genus_Byssochlamys","nRPLC_498.2892_10.3",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Tauroursodeoxycholic acid",35,21
"exposome_genus_Byssochlamys","nRPLC_293.2123_9.6",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","""C18:3,OH FA(2)""",35,21
"exposome_genus_Byssochlamys","nRPLC_539.2489_8.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Tetrahydroaldosterone-3-glucuronide(2)",35,11
"exposome_genus_Byssochlamys","nRPLC_163.0765_7.4",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","Phenylbutyric acid",35,21
"exposome_genus_Byssochlamys","nRPLC_495.2235_6.2",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C25H36O10",35,21
"exposome_genus_Byssochlamys","nRPLC_209.0814_5.3",-0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","L-Arginine",35,21
"exposome_genus_Byssochlamys","nRPLC_183.1025_5.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Byssochlamys","C10H16O3(3)",35,11
"exposome_genus_Calocera","nHILIC_253.0927_3.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","C9H18O8",10,8
"exposome_genus_Calocera","nHILIC_151.0261_4.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","Xanthine",10,8
"exposome_genus_Calocera","nHILIC_504.3095_5.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","LysoPE(20:2)",10,8
"exposome_genus_Calocera","pRPLC_355.1265_6.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","C17H20N2O5",10,8
"exposome_genus_Calocera","pRPLC_315.1341_7.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","C17H18N2O4(2)",10,8
"exposome_genus_Calocera","pRPLC_369.2397_10.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","C20H28N6O",10,8
"exposome_genus_Calocera","pRPLC_417.3348_10.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","C27H44O3(1)",10,8
"exposome_genus_Calocera","nRPLC_204.0666_4.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","Cinnamoylglycine",10,8
"exposome_genus_Calocera","nRPLC_433.3321_10.9",0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","C27H46O4(4)",10,8
"exposome_genus_Calocera","nRPLC_313.2386_9.1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Calocera","""C18:0,DC FA(2)""",10,8
"exposome_genus_Canis","nHILIC_253.0927_3.2",-1,0.0166666666666667,1.77815125038364,"Canis","C9H18O8",10,8
"exposome_genus_Canis","nHILIC_151.0261_4.3",-1,0.0166666666666667,1.77815125038364,"Canis","Xanthine",10,8
"exposome_genus_Canis","nHILIC_504.3095_5.8",-1,0.0166666666666667,1.77815125038364,"Canis","LysoPE(20:2)",10,8
"exposome_genus_Canis","pRPLC_355.1265_6.4",-1,0.0166666666666667,1.77815125038364,"Canis","C17H20N2O5",10,8
"exposome_genus_Canis","pRPLC_315.1341_7.8",-1,0.0166666666666667,1.77815125038364,"Canis","C17H18N2O4(2)",10,8
"exposome_genus_Canis","pRPLC_369.2397_10.5",-1,0.0166666666666667,1.77815125038364,"Canis","C20H28N6O",10,8
"exposome_genus_Canis","pRPLC_417.3348_10.5",-1,0.0166666666666667,1.77815125038364,"Canis","C27H44O3(1)",10,8
"exposome_genus_Canis","nRPLC_204.0666_4.3",-1,0.0166666666666667,1.77815125038364,"Canis","Cinnamoylglycine",10,8
"exposome_genus_Canis","nRPLC_433.3321_10.9",-1,0.0166666666666667,1.77815125038364,"Canis","C27H46O4(4)",10,8
"exposome_genus_Canis","nRPLC_313.2386_9.1",1,0.0166666666666667,1.77815125038364,"Canis","""C18:0,DC FA(2)""",10,8
"exposome_genus_Castanea","pHILIC_764.5217_4.2",-1,0.0166666666666667,1.77815125038364,"Castanea","PE(38:6)(1)",27,7
"exposome_genus_Castanea","pHILIC_724.5254_4.4",-1,0.0166666666666667,1.77815125038364,"Castanea","PE(P-36:4)",27,7
"exposome_genus_Castanea","pHILIC_740.522_4.4",-1,0.0166666666666667,1.77815125038364,"Castanea","PC(33:4)(1)",27,7
"exposome_genus_Castanea","pHILIC_768.5548_4.4",-1,0.0166666666666667,1.77815125038364,"Castanea","PC(35:4)(1)",27,7
"exposome_genus_Castanea","pHILIC_400.3413_5.6",-1,0.0166666666666667,1.77815125038364,"Castanea","C16:0 AC",27,7
"exposome_genus_Castanea","pHILIC_189.1233_8.4",1,0.0166666666666667,1.77815125038364,"Castanea","N6-Acetyl-L-lysine",27,7
"exposome_genus_Castanea","pHILIC_143.0815_8.5",-1,0.0166666666666667,1.77815125038364,"Castanea","Ectoine",27,7
"exposome_genus_Castanea","pHILIC_263.1235_11.4",-1,0.0166666666666667,1.77815125038364,"Castanea","C10H20N2O6",27,7
"exposome_genus_Castanea","nHILIC_399.0965_7.8",1,0.0166666666666667,1.77815125038364,"Castanea","Unknown_nHILIC_399.0965_7.8",27,7
"exposome_genus_Castanea","nHILIC_120.0124_7.6",1,0.0166666666666667,1.77815125038364,"Castanea","L-Cysteine",27,7
"exposome_genus_Castanea","nHILIC_308.0987_7.7",1,0.0166666666666667,1.77815125038364,"Castanea","C11H19NO9",27,7
"exposome_genus_Castanea","nHILIC_738.511_4.5",-1,0.0166666666666667,1.77815125038364,"Castanea","PE(36:4)",27,7
"exposome_genus_Castanea","pRPLC_166.0724_1.2",-1,0.0166666666666667,1.77815125038364,"Castanea","7-Methylguanine",27,7
"exposome_genus_Castanea","pRPLC_424.3421_9.2",-1,0.0166666666666667,1.77815125038364,"Castanea","C18:2 AC",27,7
"exposome_genus_Castanea","pRPLC_468.3085_9.3",-1,0.0166666666666667,1.77815125038364,"Castanea","LysoPC(14:0)",27,7
"exposome_genus_Castanea","pRPLC_482.324_9.7",-1,0.0166666666666667,1.77815125038364,"Castanea","LysoPC(15:0)",27,7
"exposome_genus_Castanea","pRPLC_478.2927_9.7",-1,0.0166666666666667,1.77815125038364,"Castanea","LysoPE(18:2)",27,7
"exposome_genus_Castanea","pRPLC_496.3395_10",-1,0.0166666666666667,1.77815125038364,"Castanea","LysoPC(16:0)",27,7
"exposome_genus_Castanea","nRPLC_243.1601_7.9",-1,0.0166666666666667,1.77815125038364,"Castanea","""C13:0,DC FA(2)""",27,7
"exposome_genus_Castanea","nRPLC_243.1601_8.3",1,0.0166666666666667,1.77815125038364,"Castanea","""C13:0,DC FA(1)""",27,7
"exposome_genus_Castanea","nRPLC_528.309_10.2",-1,0.0166666666666667,1.77815125038364,"Castanea","LysoPE(22:4)",27,7
"exposome_genus_Castanea","nRPLC_480.3097_10",-1,0.0166666666666667,1.77815125038364,"Castanea","Unknown_nRPLC_480.3097_10 (contains 16:0)",27,7
"exposome_genus_Castanea","nRPLC_526.2939_9.9",-1,0.0166666666666667,1.77815125038364,"Castanea","LysoPE(22:5)",27,7
"exposome_genus_Castanea","nRPLC_269.2122_9.6",1,0.0166666666666667,1.77815125038364,"Castanea","""C16:1,OH FA(1)""",27,7
"exposome_genus_Castanea","nRPLC_269.2122_9.3",1,0.0166666666666667,1.77815125038364,"Castanea","""C16:1,OH FA(2)""",27,7
"exposome_genus_Castanea","nRPLC_297.1344_7.3",1,0.0166666666666667,1.77815125038364,"Castanea","C15H22O6(1)",27,7
"exposome_genus_Castanea","nRPLC_155.0713_3.6",-1,0.0166666666666667,1.77815125038364,"Castanea","""C8:2,OH FA(1)""",27,7
"exposome_genus_Cenococcum","pHILIC_247.1437_5.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Tryptophan betaine",33,16
"exposome_genus_Cenococcum","pHILIC_294.1541_7.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C12H23NO7",33,15
"exposome_genus_Cenococcum","pHILIC_160.0967_7.5",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Betonicine",33,15
"exposome_genus_Cenococcum","pHILIC_263.0868_10.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C9H14N2O7",33,15
"exposome_genus_Cenococcum","pHILIC_224.1653_12.6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Unknown_224.1653_12.6",33,15
"exposome_genus_Cenococcum","pHILIC_210.1497_12.7",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C12H19NO2",33,15
"exposome_genus_Cenococcum","nHILIC_239.0771_7.6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C8H16O8",33,15
"exposome_genus_Cenococcum","nHILIC_179.0561_7.6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Hexose",33,15
"exposome_genus_Cenococcum","nHILIC_281.2484_1",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C18:1 FA",33,15
"exposome_genus_Cenococcum","nHILIC_103.04_4.6",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Hydroxybutyric acid(1)",33,15
"exposome_genus_Cenococcum","nHILIC_221.0665_7.7",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C8H14O7",33,15
"exposome_genus_Cenococcum","nHILIC_154.0621_9.6",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","L-Histidine",33,15
"exposome_genus_Cenococcum","nHILIC_191.0197_11.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Citric acid",33,15
"exposome_genus_Cenococcum","nHILIC_274.1407_12.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","L-a-glutamyl-L-Lysine",33,15
"exposome_genus_Cenococcum","nHILIC_88.988_11",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Oxalate (ethanedioate)",33,15
"exposome_genus_Cenococcum","nHILIC_207.0511_7.7",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C7H12O7",33,16
"exposome_genus_Cenococcum","nHILIC_252.09_6.7",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Unknown_216.1132",33,15
"exposome_genus_Cenococcum","pRPLC_232.1543_0.9",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C4:0 AC",33,15
"exposome_genus_Cenococcum","pRPLC_261.1446_1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","gamma-glutamylleucine(1)",33,15
"exposome_genus_Cenococcum","nRPLC_495.2962_9.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Pregnanediol-3-glucuronide",33,15
"exposome_genus_Cenococcum","nRPLC_172.9914_0.9",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","Phenol sulphate",33,15
"exposome_genus_Cenococcum","nRPLC_172.098_2.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","N-Acetylleucine|N-Acetylisoleucine",33,15
"exposome_genus_Cenococcum","nRPLC_541.2651_6.6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C27H42O11(4)",33,15
"exposome_genus_Cenococcum","nRPLC_435.3115_10.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C26H44O5",33,15
"exposome_genus_Cenococcum","nRPLC_445.3323_11",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C28H46O4(1)",33,16
"exposome_genus_Cenococcum","nRPLC_311.2957_11.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C20:0 FA",33,15
"exposome_genus_Cenococcum","nRPLC_355.2852_11",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","MG(18:1)",33,15
"exposome_genus_Cenococcum","nRPLC_487.3428_9.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C30H48O5(3)",33,15
"exposome_genus_Cenococcum","nRPLC_215.1652_8.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","""C12:0,OH FA(2)""",33,15
"exposome_genus_Cenococcum","nRPLC_227.1288_7.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","""C12:1,DC FA(3)""",33,16
"exposome_genus_Cenococcum","nRPLC_541.2652_6.8",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C27H42O11(1)",33,15
"exposome_genus_Cenococcum","nRPLC_200.1292_6",-0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","C10H19NO3",33,15
"exposome_genus_Cenococcum","nRPLC_243.0331_5.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Cenococcum","eugenol sulfate",33,15
"exposome_genus_Ceraceosorus","nHILIC_253.0927_3.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","C9H18O8",10,8
"exposome_genus_Ceraceosorus","nHILIC_151.0261_4.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","Xanthine",10,8
"exposome_genus_Ceraceosorus","nHILIC_504.3095_5.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","LysoPE(20:2)",10,8
"exposome_genus_Ceraceosorus","pRPLC_355.1265_6.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","C17H20N2O5",10,8
"exposome_genus_Ceraceosorus","pRPLC_315.1341_7.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","C17H18N2O4(2)",10,8
"exposome_genus_Ceraceosorus","pRPLC_369.2397_10.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","C20H28N6O",10,8
"exposome_genus_Ceraceosorus","pRPLC_417.3348_10.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","C27H44O3(1)",10,8
"exposome_genus_Ceraceosorus","nRPLC_204.0666_4.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","Cinnamoylglycine",10,8
"exposome_genus_Ceraceosorus","nRPLC_433.3321_10.9",0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","C27H46O4(4)",10,8
"exposome_genus_Ceraceosorus","nRPLC_313.2386_9.1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Ceraceosorus","""C18:0,DC FA(2)""",10,8
"exposome_genus_Chaetomium","nHILIC_253.0927_3.2",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","C9H18O8",10,8
"exposome_genus_Chaetomium","nHILIC_151.0261_4.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","Xanthine",10,8
"exposome_genus_Chaetomium","nHILIC_504.3095_5.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","LysoPE(20:2)",10,8
"exposome_genus_Chaetomium","pRPLC_355.1265_6.4",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","C17H20N2O5",10,8
"exposome_genus_Chaetomium","pRPLC_315.1341_7.8",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","C17H18N2O4(2)",10,8
"exposome_genus_Chaetomium","pRPLC_369.2397_10.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","C20H28N6O",10,8
"exposome_genus_Chaetomium","pRPLC_417.3348_10.5",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","C27H44O3(1)",10,8
"exposome_genus_Chaetomium","nRPLC_204.0666_4.3",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","Cinnamoylglycine",10,8
"exposome_genus_Chaetomium","nRPLC_433.3321_10.9",0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","C27H46O4(4)",10,8
"exposome_genus_Chaetomium","nRPLC_313.2386_9.1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Chaetomium","""C18:0,DC FA(2)""",10,8
"exposome_genus_Chryseobacterium","pHILIC_752.5554_4.3",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PE(P-38:4)",33,4
"exposome_genus_Chryseobacterium","pHILIC_792.5536_4.5",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(37:6)",33,4
"exposome_genus_Chryseobacterium","pHILIC_585.2694_4.9",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","Bilirubin",33,4
"exposome_genus_Chryseobacterium","pHILIC_834.5975_5",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(40:6)(1)",33,4
"exposome_genus_Chryseobacterium","pHILIC_754.5367_5.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(34:4)",33,4
"exposome_genus_Chryseobacterium","pHILIC_786.5972_5.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(36:2)",33,4
"exposome_genus_Chryseobacterium","pHILIC_758.5668_5.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(34:2)",33,4
"exposome_genus_Chryseobacterium","pHILIC_746.5694_5.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(33:1)",33,4
"exposome_genus_Chryseobacterium","pHILIC_732.5525_5.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PC(32:1)",33,4
"exposome_genus_Chryseobacterium","pHILIC_203.0813_7.2",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C11H12N2O3(3)",33,4
"exposome_genus_Chryseobacterium","pHILIC_163.0534_7.5",1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C5H10N2O2S",33,4
"exposome_genus_Chryseobacterium","nHILIC_224.0617_4.8",1,0.0166666666666667,1.77815125038364,"Chryseobacterium","""Androstenediol (3beta,17beta) disulfate""",33,4
"exposome_genus_Chryseobacterium","nHILIC_245.0431_7.2",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C7H14O7(1)",33,4
"exposome_genus_Chryseobacterium","nHILIC_133.0506_4.4",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","""2,3-Dihydroxyvaleric acid(1)""",33,4
"exposome_genus_Chryseobacterium","nHILIC_742.5417_4.6",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","PE(36:2)",33,4
"exposome_genus_Chryseobacterium","nHILIC_105.0192_7.8",1,0.0166666666666667,1.77815125038364,"Chryseobacterium","Glyceric acid",33,4
"exposome_genus_Chryseobacterium","nHILIC_360.1302_7.8",1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C15H23NO9",33,4
"exposome_genus_Chryseobacterium","pRPLC_169.0971_1.6",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","Cyclo(ala-pro)",33,4
"exposome_genus_Chryseobacterium","pRPLC_211.144_4.6",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C11H18N2O2(2)",33,4
"exposome_genus_Chryseobacterium","pRPLC_315.1341_7.4",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C17H18N2O4(1)",33,4
"exposome_genus_Chryseobacterium","pRPLC_494.324_9.5",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPC(16:1)",33,4
"exposome_genus_Chryseobacterium","pRPLC_454.2927_9.9",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPE(16:0)",33,4
"exposome_genus_Chryseobacterium","pRPLC_504.3082_10",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPE(20:3)",33,4
"exposome_genus_Chryseobacterium","pRPLC_572.3708_10.3",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPC(22:4)",33,4
"exposome_genus_Chryseobacterium","pRPLC_482.3238_10.5",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPE(18:0)",33,4
"exposome_genus_Chryseobacterium","pRPLC_552.402_11.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPC(20:0)",33,4
"exposome_genus_Chryseobacterium","nRPLC_478.2939_10.1",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPE(18:1)",33,4
"exposome_genus_Chryseobacterium","nRPLC_508.3404_10.6",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","LysoPE(20:0)",33,4
"exposome_genus_Chryseobacterium","nRPLC_609.5098_10.5",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","Unknown_nRPLC_667.5325_10.5 (contains C18:2 FA)",33,4
"exposome_genus_Chryseobacterium","nRPLC_375.254_10.2",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","MG(20:5)",33,4
"exposome_genus_Chryseobacterium","nRPLC_453.3223_9.8",1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C26H46O6(2)",33,4
"exposome_genus_Chryseobacterium","nRPLC_369.1729_8.9",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","Androsterone sulfate(2)",33,4
"exposome_genus_Chryseobacterium","nRPLC_165.092_7",-1,0.0166666666666667,1.77815125038364,"Chryseobacterium","C10:3 FA(1)",33,4
"exposome_genus_Chrysoporthe","pHILIC_740.5213_3.6",-1,0.0166666666666667,1.77815125038364,"Chrysoporthe","PC(33:4)(2)",34,4
"exposome_genus_Chrysoporthe","pHILIC_738.5049_3.9",-1,0.0166666666666667,1.77815125038364,"Chrysoporthe","PE(36:5)",34,4
"exposome_genus_Chrysoporthe","pHILIC_716.5208_3.9",-1,0.0166666666666667,1.77815125038364,"Chrysoporthe","PE(34:2)",34,4
"exposome_genus_Chrysoporthe","pHILIC_179.0484_7.4",1,0.0166666666666667,1.77815125038364,"Chrysoporthe","Cys-Gly or Gly-Cys",34,4
"exposome_genus_Chrysoporthe","pHILIC_263.0732_7.6",1,0.0166666666666667,1.77815125038364,"Chrysoporthe","Unknown_pHILIC_263.0732_7.6",34,4
"exposome_genus_Chrysoporthe","pHILIC_139.0501_7.6",1,0.0166666666666667,1.77815125038364,"Chrysoporthe","Urocanic acid",34,4
"exposome_genus_Chrysoporthe","pHILIC_173.092_7.6",1,0.0166666666666667,1.77815125038364,"Chrysoporthe","C7H12N2O3(2)",34,4
"exposome_genus_Chrysoporthe","pHILIC_203.1388_8.9",-1,0.0166666666666667,1.77815125038364,"Chrysoporthe","Ala-Leu or Leu-Ala",34,4
"exposome_genus_Chrysoporthe","nHILIC_740.525_4.5",-1,0.0166666666666667,1.77815125038364,"Chrysoporthe","PE(36:3)",34,4
"exposome_genus_Chrysoporthe","nHILIC_512.2684_5.7",1,0.0166666666666667,1.77815125038364,"Chrysoporthe","Chenodeoxycholic acid 3-sulfate",34,4
