,xinexpo22_I12,xinexpo51_I6,xinexpo56_I5,xinexpo44_I15,xinexpo28_I15,xinexpo74_I6,xinexpo56_I12,xinexpo70_I6,xinexpo62_I6,xinexpo75_I12
Populus,0,0,21.2029300775019,0,0,0,152.607121907013,11.2173968877619,0,0
Listeria,0,0,0,0,0,0,0.56350532575451,0,2.48474966249656,0
Photobacterium,280.961075400464,1.05548262630196,0,0,0,0,0,0,3.03502028957882,0
Chromobacterium,0,2.40183051722849,0,9.54374773197943,0,0,0,0,0,0
Solanum,0,0,7.77792082154499,15.5516998055814,333.225712696308,231.563654914974,27.1862522533522,0,0,0
Corallococcus,0,0,0,0,0,0,0,0,0,0
Clavibacter,0,0,0,0,0,0,0,0,0,95.5022910139659
Lactuca,0,0,2.12008864771199,0,0,0,0,0,7.80756559226336,0
Wickerhamomyces,0,0,0,0,0,0,0,0,0,0
Sphaerobacter,39.0667306036467,3.07550926603276,292.077972606905,0,0,0,137.831818496376,1312.43523887628,0,0
Globodera,453.711598906168,0,0,0,0,0.738050756584983,0,889.933330747602,0,0
Cupriavidus,0,0,0,4.33610049694045,0,0,5.18321279271027,0,0,0
Cellvibrio,17.009216693018,0,0,21.2300611603051,0,0,0,0,199.202546217906,0
Tulasnella,0,380.640044092927,73.2791003490231,43.9671710037113,65.4408439052029,157.956116698346,29.8174095172972,0,0,0
Dactylopius,0,0,75.3113329067495,0,0,0,5.93761183897976,122.778835082331,0,3.07105426143904
Pseudoglutamicibacter,0,0,0,0,6.57701605400052,0,0,18.8275329511699,0,0
Paraprevotella,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium,23.8795724807819,0,0,35.1945882688454,0.300038770383546,37.4109807292921,0,0,0,0
Punctularia,6.09770300011933,39.5949302223208,0,313.217313118754,32.2208670164224,0,0,0,0,0
Opitutus,92.5751636852907,50.6061210265364,0,0.137705754964692,245.207554422425,749.86644721617,5.27733221112734,0,0,0
Chitinophaga,25.1011161173844,3.17739161429142,15.4113012536672,0,0,36.7954545255626,0,0,7.54119474617466,0
Omphalotus,23.045476273433,0,0,0,0,0,174.10620836034,0.69471025914302,0,0
Thioclava,22.4472802493038,0,12.0973636323866,0,0,0,0,0,0,0
Phycisphaera,106.665347215447,0,0,4.21887712695698,0.774590467192887,0,0,0,0,2.76744732721299
Mageeibacillus,0,180.008349734232,0,0,0,0.89582221357899,230.832842659905,0,0,0
Gilliamella,0.981092687131157,0,0,0,0,0,33.7160879042962,0,0,0
Agaricus,0,0,259.383679381635,0,56.0622858636183,5.85375192572241,21.6450489843744,0,0,0
Hebeloma,20.8696836713985,166.415663267791,88.3740381018409,14.7457069330811,12.7226815825545,7.87106981734136,0,79.4871672798539,0,0
Microcoleus,0,0,0,0,0,0,0,0,178.217659535114,0
Moritella,0,0,0,0,0,0,0,0,0,0
Paraphoma,3.09804268877174,0,0,64.4688645492681,1.7354160930004,4.42479814703276,0,0,0,0
Byssochlamys,5.48174456612082,0,0,0,0,0,0,0,0,0
Laetiporus,0,35.9638362525017,0,2.19445127750834,0,0,0,0,0,0
Thiothrix,0,0,0,0,0,1.27255588762598,0,0,0,0
Komagataeibacter,1.80650955926851,6.65029851736274,0,0,0,0,3.55238578964186,0,0,197.693085759204
Prorocentrum,59.6504641013002,3.87456678374709,25.6427351018565,52.1154089166986,0,0,111.67487148552,151.552023992947,0,0
Candidatus Arthromitus,0,0,0,0,0,0,0,0,0,0
Eutypa,0,0,0,0,0,190.962585851494,150.065302691948,60.0281350867919,0,0
Rhizoctonia,0,78.4914758536795,94.6640504625379,52.8808787099407,0,0,0.0801586238814273,0,203.254098981353,0
Algoriphagus,0.106417360137646,2.80895221915476,0,32.4986928298589,0,0,0,0,3716.76357373064,0
Phascolarctobacterium,0,0,0,0,0,0,0,39.2940595003571,0,0
Tepidimonas,0,0,38.9160744862852,0,0,0.469806132232085,0,0,0,0
Actinidia,0,4.45831126008003,161.436852610154,2.98200770004188,0,0,1.21647707437993,0,0,838.768039841832
Vitis,20.7902243056888,0,0,0,0,0,65.152625203122,0,0,0
Zavarzinella,189.962464517471,11.5232316548867,47.8322255353996,68.6688504020556,0,0,3.52845557222429,0,2.31603376257313,0
Ureaplasma,0.631504645097705,0,0,0,0,937.094065899093,0,0,0,0
Citrullus,0,0,0.10155745217802,0,11.7970516025143,0,0,0,0,0
Nevskia,12.663974506813,0,0,0,2.1830982369635,21.2396133072862,1.31697470079139,0,0,0
Leishmania,0,0,0,0,0,0,0,0,0,0
Thermoactinomyces,0,0,0,0,15.8536848318825,0,0,0,0,0.622153964863482
Mayetiola,17.116022938184,0,121.161026160814,0,0,0,21.7847602457359,104.865693741125,0,0
Gloeophyllum,0,152.439362457734,0,6.69284698923645,0,971.081663476646,0,0,0,0
Skermanella,18.2641966778428,18.8881206670625,2.38688387075882,3.14726184421873,0,36.7145851218959,0,0,0,0
Perlucidibaca,0,0,0,0,0,0,0,0,0,0
Trifolium,0,0,40.245734384681,0,0,0.238490992136263,3.06717925344919,0,0,0
Ottowia,0,0,0,194.486628140342,0,0,0.684076486267974,0,0.379907985246976,0
Rhodobacter,25.1781097275127,8.01973503655771,0,0,0.251393958637323,0,11.117771505487,0,4.38099070455809,0
Armillaria,0,0,0,0,0,0,0,0,0,0
Geminicoccus,10.3932957077147,0,0,3.08921733515949,0,0,0,0,0,0
Limnobacter,0.207390472459352,0,5.72446217603545,0,0,0,683.503298057743,0,0,0
Xeromyces,0,0,63.8131101982733,0,0,0,7.3364737260279,0,0,1.90528752757801
Acetobacter,108.948988736489,0,4.62330692118113,80.1384641113812,0,0,0,0,2787.84380326939,0
Brachyspira,0,0,0,0,0,0,0,0,0,0
Yaniella,0,7.99137694805109,0,14.0396372672067,0,0,0,0,0,0
Alcaligenes,0.446410251920655,0,0,0,1.45596724611292,0,0,0,52.1285506685918,0
Schlesneria,57.9576311628173,0,0,0,0,0,0,0,0,0
Terriglobus,22.6825377132337,0,0,0,0,0,94.2899468806658,0,0,0
Meyerozyma,0,0,0,1.9408860106025,31.8891937771983,0,14.3173484382188,0,0,0
Dianthus,0,243.374861460388,13.8202214812385,0,589.663243796717,0,23.5042577848322,0,0,0
Mycena,6.23833870413839,109.115507307215,107.366332395304,0,0,10.9073517866239,0,0,0,0
Aerococcus,64.4793187417975,1.53714485853224,0,0,0.894498669401375,0,0,0,0,0
Solimonas,39.9436081693685,0,0,0,0,0,0,0,42.9806652036622,0
Anaeromyxobacter,1.2994361204747,54.1436380176044,0,28.9166837593547,0,7.43956363783075,0,0,0,0
Exophiala,1.50708876174228,0,217.938054488535,0,0,589.154972779413,2.25654810516136,0,0,0.622150477528107
Thermocrinis,0,0,0,0,0,0,0,0,0,0
Actinobaculum,0,0,0,0,0,0,0,0,0,0
Linepithema,0,0,0,0,0,0,0.654832473600215,0,0,0
Gyrodactylus,0,0,0,38.1549772517736,0,0,0,0,0,0
Akkermansia,0,0,0,415.851165263169,4.80009369561002,0,4.99245458472186,0,344.403122496864,0
Alloiococcus,0,0,0,0,0,0,0,0,0,0
Nicotiana,0,0.944894509199973,0,0,0,0,0,0,0,0
Medicago,0,0,9.44758544213027,0,0,0.387105424306436,33.1981762825568,4.09944286333945,0,11.2298065130921
Blastopirellula,188.032298320349,0,0,0,0,0,0,60.7976147928206,42.0087185341333,130.438363100597
Jonesia,0,0,0,0,0,0,0,0,0,0
Pyrenochaeta,117.674614850571,46.1528741860999,0,0.669879980997937,1430.2990475629,1.76952388178148,0,0,0,0
Sedimentibacter,19.7527470484109,0,0,1.03725099480708,7.43290455171223,0,0,0,0,0
Sandaracinus,12.7118029452745,12.5930922186672,153.187543897641,147.986531227666,1.70480471136943,0,0,0,0,0
Coniosporium,26.557916686476,0,0,0.238316410322939,2.48908861945972,33.5322795141955,0,0,0,0
Yersinia,0,0,0,0,0,89.1993922676031,0,0,4.91890476691294,0
Haematobacter,0,0,0,0,0,0,0,0,0,0
Plesiocystis,45.9280139326064,4.37162622173667,0,136.211674848741,0,0,0,0,0,0
Nitrospira,61.264229942176,0,0,1.34453536574563,0,0,0,0,0,0
Kineosphaera,0,23.5491868751934,0,0.168665621599184,0,0,0,0,0,1.30203912576425
Arcanobacterium,0,0,0,0,0,0,0,0,0,0
Rosa,3.24269749791283,0,1.04566901792109,0,8.3421993243514,0,0.695511542129209,0,0.0973011703190017,0
Microcystis,0,0,0,0,0,0,0,0,0,0
Saccharibacillus,7.59636318892454,0,0,0,0.766762786981706,0,0,0,0,0
Schmidtea,6.13010557937444,0,0,0,0,0,0,0,0,0
Albugo,0,0,0,0,15.071105950079,0,0,0,0,0
Mentha,78.1635314096399,8.0804993018977,0.445861155892509,3.557193609805,236.722480518524,36.2260129541243,0,0,0,0
Cucumis,0,0,10.8156639960082,0,0,77.183965298898,0,0,2.07813313624959,58.1505870043418
Chaetomium,0.929892762462186,0,0,2.62806415192881,0,748.630509342002,0.220005663636788,300.198270095106,0,0
Glarea,0,3.4366545592476,0,30.4424008341013,0,0,0,0,0,0
Methylopila,38.0278269334018,0,0,0.696964213712169,0.398348079299299,0,0,0,0,0
Arsenicicoccus,0,0,0,0.370562453919515,0,0,0,0,0,0
Raoultella,0,0,0,0,160.893773188851,0,0,0,35.9802126088284,0
Spiroplasma,0,0,0,0,0,0,0,0,0,0
Chthonomonas,18.410794577043,60.6391913266737,1.00886406063842,18.0762043196237,0,0,0,0,0,0
Brachypodium,0,1.07978740071146,0,0,0,0,0,0,0,0
Trueperella,0,0,0,0,0,0,0,0,0,0
Patiria,0,0,0,0,0,0,0,0,0,0
Trichuris,0,0,0,0,0,0,0,0,0,0
Arabis,0,1.24567508570375,1.2302488136674,27.3204082505082,0,0,438.617127674134,0,3.77436091087393,0
Helcococcus,0,0.778597411430809,0,0,0,71.2649084917188,12.168078770208,0,0,0
Thermoanaerobacterium,0,0,0,0,0,0,0,0,0,0
Tolumonas,0,0,0,0,0,0,0,0,0,0
Leifsonia,0,6.86196409255728,0,0,75.112461289366,0,0,0,0,0
Blastocystis,22.762383267882,0,0,4.93838124636799,0,0,5.5279096416663,0,0,0
Succinatimonas,0,0,0,13.4498872864747,0,0,0,0,0,0
Sphaerotilus,0,0,0,0,0,0,0,0,0,0
Saccharothrix,0,0,0,0,0,0,0,0,0,0
Alligator,6.67969186932948,0,0,0,0,0,0,0,0,0
Paxillus,13.7172656009878,120.124457633278,227.439906974036,0,0,8.63201338012118,0,0,0,0
Desulfotomaculum,25.1752560460888,0.812424997804098,0,255.493663505739,0,0,0,0,0,0
Granulicella,0,0,0,3.58929149293748,0,0,23.4682343040549,0,0,0
Afipia,37.4904234695698,0,0,48.0415174405914,0,0,0,0,0,130.816397669518
Sanghuangporus,1.3624302973256,20.9279956536102,15.5009021403899,91.454450327912,29.8737976313812,1427.61533893857,0.223064240117965,0,0,0
Hyphomicrobium,43.1198073773443,0.518121277552451,0,0,33.6208742496738,60.47931937288,17.5945626429668,0,0,0
Ascochyta,103.928302900297,0,0.0738834227347465,0,523.057285895589,0.349113158287753,0,0,0,0
Microvirgula,0,0,0,0,0,0,0,0,0,0
Pyrus,2.58423067167082,0,0.391057063916754,0,0,0,405.073849081803,994.100014393142,0,0
Piloderma,47.8678985223913,22.2690866626062,6.53760070091862,32.1959586584532,23.6563679013958,14.1612191417201,0,0,0,0
Blastococcus,7.95437104160324,5.04651283241813,0,0,9.22615425937754,0,0,371.952167415426,0,0
Glycine,0,0,0,0,0,0,0,0,0,0
Teleopsis,21.2520576040683,2.65339166915451,0,11.3416976458563,0,0,0,0,0,0
Calocera,0,66.6830499280179,0,80.9328507497403,1.38112687742677,0,11.0094347572452,0,0,0
Clavispora,10.8334850305681,0.683404069497256,0,0,0,0,0,0,1678.10759085105,0
Athelia,6.43963773761228,106.415524472154,119.621812376616,34.9865550654683,98.8945178271997,55.4492224426712,111.122533168286,0,0,0
Necator,0,0,0,0,0,0,0,0,0,0
Candidatus Microthrix,11.5312283632646,16.8996959013918,379.42716067325,1.15857126515433,0,0,0.413159375237541,0,0,0
Paraphaeosphaeria,0,0,0,36.2423133538131,0,0,0,0,2.74111657853132,0.0773643813561787
Stigmatella,0,0,0,0,0,0,0,0,0,0
Debaryomyces,4.57363033739684,0,0.115662776264467,38.6161221725087,0,0,0,0,0,0
Orbilia,8.52586504429099,0,260.518547957371,0,0,0,0,0,0,0
Brucella,0,0,28.4647321037672,0,0,0,653.636442420284,0,0,86.5279699391224
Hymenoscyphus,2.70126824058221,37.9872947244995,12.5691525567225,0,0.387125943704564,145.684200049562,0,0,0,0
Dickeya,0,0,0,0,0,0,0,0,0,0
Aestuariimicrobium,0,0,0,0,0,0,0,0,0,0
Thalassiosira,21.4091512252809,0,0,2.18557517219162,0,1128.41462735401,9.01369772435677,0,0.57580226835488,0
Gimesia,5.24467145422235,30.3821861227436,0.785329863864561,0,0,0,493.234759811746,0,0,0
Coccomyxa,70.0760453546415,0,0,0.996736838133644,0,70.5888058485026,95.9468291646189,0,0,0
Hassallia,61.2179557605931,17.2316730914381,0,10.2413983701477,27.2923597005215,0,9.11393033431449,0,0,0
Marinomonas,0,0,0,0,0,0,0,15.205427770528,2.47886658748125,0
Pneumocystis,0,0.211459947207054,0,0,0,0,5.49241630014335,18.8222581576686,42.1067264678585,0
Propionimicrobium,0,0,0,0,0,0,0,0,0,0
Porphyrobacter,0.0777735837200404,0,0,0,0,0,0,0,0,0
Frondihabitans,81.4461518533825,0,0,0,0,0,0,0,0,0
Termitomyces,0.551531052108268,79.0833316370941,44.7873643242613,16.6747646692013,48.0264182229759,0,0,0,0,0
Nannochloropsis,1.15128410697764,0,0,0,0,0,0,0,0,0
Acanthamoeba,103.468536323248,0,0,0,0,0,0,0,1.42126701944376,0
Saccharomonospora,0,0,0,3.42768409106931,0,0,0,0,0,0
Collinsella,1.59107996922718,0,0,0,0,0,0,0,0,0
Kutzneria,0,0,0,0,0,0,0,0,0,0
Chondrus,0,0,0,0,0,0,0,0,0,0
Oikopleura,0.795217076013247,14.2823573486295,0,0,0,0,0,0,0,0
Beutenbergia,0,0,0,6.62866255829594,0,0,0,0,0,0
Gossypium,0,0,0,0,0,0,0,0,0,0
Cronartium,0,0,0,0,0,0,0,0,0,0
Syncephalastrum,17.6179088669046,0,0,0,0,0,0,0,0,0
Pandoraea,16.6933319250582,0,0,1.06410745123283,0,0,0,33.447352381332,0,0
Thermobifida,15.195445488099,0,0,0,0,0,0,0,0,0
Phalaenopsis,62.6435191093178,0,0,0,0,0,0,15.1369326837449,0,0
Cannabis,0,0,76.0511232708336,0,12.9373318785813,0,0,0,0,0
Beauveria,0,0,0,0,0,0,40.2274384316039,0.560355435658697,0,0
Lutzomyia,0,0,0,0,0,0,0.283946466316399,0,43.1187923231256,0
Hyaloperonospora,10.7728207419275,0,0,0,0,0.117033264532428,0,0,0,0
Drosophila,0,0,0,0,36.2079391601861,155.26208429955,1.61846773954613,0,0,0
Dactylosporangium,0,0,0,0,0,0,0,0,0,0
Nitrosomonas,30.7004242491653,0,0,0,0,0,0,0,0,0
Runella,0.400915966157642,11.8505499693759,0,0,0,0,0,0,0,0
Rouxiella,0,0,0,0,0,0,0,0,0,0
Ganoderma,0.820361950056797,24.3324426355533,0,0,0,0,0,0,0,0
Glonium,4.82820603647298,0,0,0,8.96387592850054,0,0,0,0,0
Exidia,0,278.075991963089,0,25.2015225704348,22.3579017760349,0,0,0,0,0
Azospira,0,0,0,0,0,0,0,0,0,0
Haloferula,7.92235667335408,0,0,0,28.3850103939256,0,499.497259503472,0,0,0
Erythrobasidium,15.6234379988636,0,0,0,0,4.53587998933641,0,0,0,0
Sinorhizobium,45.6909445148695,0,0,0,0,96.2603912475554,0,0,0,0
Thermoanaerobaculum,428.083452685966,0,95.773398402055,0,0,78.9444875937153,0,0,0,0
Hanseniaspora,1.84578623422863,0,0,0,0,0,0,0,0,0
Methylophilus,0,0,0,15.3268168472804,16.8230226963538,8.74935018105721,0,0,0,0
Acremonium,0,0,0,0,0,0,0,0,0,0
Georgenia,0,0,0,0,0,0,0,0,0,0
Luteibacter,0,0,0,0,0,0,0,0,0,0
Rubinisphaera,11.2082137858527,0,0,0,0,0,0,0,0,0
Cripavirus,0,0,0,0,0,0,0,0,0,0
Flammulina,0,1.14520950860743,0,0,0,0,0,0,0,0
Nematostella,9.9562201871022,0,0,0,0,1.4994489602275,134.85424040731,0,0,0
Promicromonospora,0,0,0,0,0,0,0,0,0,0
Catonella,0,0,0,0,0,0,0,0,0,0
Mogibacterium,0,0,0,0,0.831909000395341,0,0,0,0,0
Solibacillus,0,0,0,0,0,0,0,0,0,0
Iflavirus,0,0,0,0,0,0,0,0,0,0
Cronobacter,2.65344252413446,93.3178777644754,5.3507385042843,0,0,0,0,0,20.1482494679443,0
Erwinia,0,0,0,0,1.26308188456483,0,0,0,0,0
Phialophora,14.2519482954377,5.32866590738848,2.91307374462629,0,0,20.2342344863558,202.310070622657,0,0,0
Parastrongyloides,0,0,0,0,0,0,0,0,0,0
Propionicicella,5.49146920645305,0,0,0,0,0,0,0,0,0
Scleroderma,2.7371786141229,0,0,0,0,0.4713348918869,0,0,0,0
Azadirachta,0,0,0,0,0,0,0,0,0,0
Hydrogenobacter,0,0,0,0,0,0,0,0,0,0
Nonomuraea,0,0,0,0,0,0,24.4567279299144,0,0,0
Cokeromyces,0,0,0,26.8294303264056,0,0,0,0,0,0
Trichosporon,254.204840324436,13.6536432345778,0,21.4451630310315,0,0,0,0,0,0
Candidatus Cardinium,229.146503737787,0,0,9.24830363093679,0,0,0,0,0,0
Paludibacter,0,0,0,0,773.804145478772,25.8488879198981,0,0,0,0
Catellicoccus,0,0,0,0,4.67473447114196,0,0,0,0,0
Planomicrobium,1.60520806302029,13.9667782816621,0,0,0,1.7123060261387,0,0,0,0
Genlisea,4.29067135861717,3.51524080805227,0,0,303.033666583866,0,0,0,0,0
Cylindrobasidium,0,60.5857242014942,441.700384936969,50.5828624683092,0.295614373191193,76.0520953682123,2.49862053610182,0,0,0
Alfamovirus,0,0,0,0,0,0,0,0,0,0
Acholeplasma,0,3.54724774008056,0,0,0,0,0,0,0.253192863472993,0
Desulfosporosinus,0,0,0,0,0,0,0,0,25.7747260698814,0
Hyalella,7.01670425977256,0,0,0,0,0,0,0,0,0
Thermomonas,3.86461197015663,0,0.0673037511576663,0,0.121271093844831,0,0,0,310.756828561502,0
Pythium,2.86965285252376,0,0,21.1071548322425,0,0,0,0,0,0
Sporichthya,29.3167357245452,0,0,0,12.5991951264523,0,0,0,0,0
Valsa,11.4609778033231,45.5626388776174,0,14.8866015788463,0,0,0,0,0,0
Conexibacter,17.2032548974455,0,0,5.67357912246528,0,0,0,0,0,0
Spirillospora,0,0,0,0,0,0,0,0,0,0
Avibacterium,74.3249735698088,0,0,0,0,0,0.852368607668294,0,0,0
Amorphotheca,0,43.5025249685552,0.344036603374003,2.99361951079844,68.9848213157921,7.66203114875226,195.592404387302,0,52.2034948737698,0
Marinospirillum,0,13.4715500508329,0,12.9509517825222,0,0,85.5984793603558,0,0,0
Odoribacter,0,0,0,27.4469630280067,0,0,0,0,0,0
Chamaesiphon,23.5656406150926,0,0,0,0,0,0,0,0,0
Hortaea,396.982386784817,0,0,24.2229945880729,0,0,0,0,0,0
Mortierella,14.9378946150527,0,0,1.18019166663353,0,150.540662713071,0,0,0,0
Demetria,0,0,0,0,0,0,0,0,0,0
Microdochium,0.188854557021421,0,0,0.431330490911426,0,0,57.5970759632509,0,0,0
Selaginella,0,0,0,0,0,0,0,0,0,0
Daedalea,0,32.4680406372609,12.5567941250153,5.97130105467784,0,0,0.0800281229521291,0,0,0
Lysinibacillus,0,0,0,34.486245119285,6.80543987632356,0.292809833278173,8.57275511735386,0,0,0
Filobasidiella,0.122620341302306,0,0,10.7954323141283,0,0,0,0,0,0
Marinagarivorans,0,0,0,0,0,0,0,0,0,0
Trichomonas,0,0,0,0.23945495033992,0,0,0,0,0,0
Granulicatella,7.25468307637319,0,0,11.8838822152628,0,0,0,0,0,34.8197259334395
Nitrolancea,0,0,0,0,0,0,0,7.65883210599405,0,0
Tymovirus,0,0,0,0,0,0,0,0,0,0
Agreia,0,0,0,0,0,0,0,0,0,0
Oceanobacillus,0,0,0,0,0,0,0,0,0,0
Epilithonimonas,1.13118951462933,0,0,0.74498574665711,0,72.3073649717424,0,0,0,0
Aquincola,0,0,0,0,0.585956794150109,0,0,0,0,0
Solobacterium,0,1.06946022520958,0,4.39505763618724,0,0,0,0,0,0
Cesiribacter,0,0,0,0,0,0,0,0,0,0
Bryobacter,0,0,0,0,0,0,28.8411442951099,0,0,0
Actinomadura,0,0,0,0,0,0,0,0,0,0
Tetrasphaera,21.0454432554955,0,0,27.0880115654227,0,0,0,1.09018186918278,0,0
Balamuthia,18.2609539299229,0,0,5.56068213626125,0,0,0,0,0,0
Danio,0,0,0,0,0,0,0,0,0,0
Thermanaerothrix,33.7612677427425,0,0,4.60878841065209,0,0,0,0,0,0
Cardiobacterium,0.430465434315446,0,0,0,0,0,0,0,0,0
Thermobrachium,0,0,0,0,0,0,0,0,0,0
Acetobacterium,0,0,0,0,0,0,0,0,0,0
Hysterium,2.57800893896143,0,0,0,0,0,0,0,0,1.7845486359014
Halococcus,0,0,0,0,0,0,0,0,0,0
Flexibacter,0,1.3842239302152,7.94409551909726,0,0,0.598895680224465,98.2259763830363,0,0,0
Geodermatophilus,16.3205477374973,0,0,0,91.912518918067,0,0,0,2.47557163297408,0
Planctopirus,23.9312970930406,0,0,87.143609304068,0,0,0,0,0,0
Pseudoxanthomonas,0,0,118.614017980098,0,0,0,0,43.920686531379,0,0
Obba,0.165136860701092,3.57580596749028,133.448210588491,9.75543086430258,0,38.9560508615623,105.053708620263,0,0,0
Streptacidiphilus,3.90518123870392,0,0,0,0,0,0,0,0,0
Caloramator,0,0,0,0,0,0,0,0,0,0
Magnetospirillum,0,0,34.5674820855467,0,0,0,0,0,0,0
Laurentiella,11.6455535362266,0,0,19.9067042094323,0,0,0,0,0,0
Clupea,0,0,0,0,0,0,0,0,0,0
Helminthosporium,0,0,0,0,248.999865561765,0,0,0,0,172.613722704021
Cryptosporangium,0,0,30.3139973280552,0,0,0,0,0,0,0
Alicyclobacillus,0,0,0,0,0,0,0,0,0,0
Leucothrix,0,0,0,0,0,0,0,0,0,0
Oscillibacter,0,0,0,1.8072760634402,0,0,0,0,0,0
Phoebis,0.849396646532117,0,0,0,0,0,0,0,0,0
Wickerhamiella,0,0,0,0.859022615818166,0,390.651493720115,0,0.776084405067243,0,0
Caldicellulosiruptor,0,0,0,0,0,0,0,0,0,0
Hypholoma,8.23992136449306,17.4271280231294,0,0,0,0,0,0,0,0
Reticulomyxa,0,5.46214565336901,0,0.781183443650411,0,0,0,0,37.2939453012933,0
Niastella,3.11333540262074,0,0,0.284068329070095,3.91239291769141,0,0,0,0,0
Sfi21dtunalikevirus,0,0,0,0,0,0,0,0,0,0
Phycicoccus,56.1862521979273,0,0,0,0,0,0,0,0,0
Homalodisca,0,0,0,0,0,0,0,0,0,0
Polaromonas,0,0,0,0,57.1165032441991,0,23.1404169400732,2.35284542553179,0,0
Hevea,0,3.92823947614939,0,0,0,0,0,0,0,0
Actinokineospora,0,0,0,0,0,0,0,0,0,0
Cohnella,10.9327729441888,0,0,0,0,0,0,0,0,0
Malus,0,0,0,0,0,0,0,0,0,0
Eragrostis,0,0,0,0,0,0,0,0,0,0
Dichomitus,9.25808546771704,1.26633559420437,0,5.23132848044336,0,0,0,0,0,0
Tribolium,0,0,0,0,81.1138893977614,0,0,0,0,0
Methylobacter,0,0,0,7.72577155474069,0,0,0,0,0,0
Spirochaeta,0,0,0,0,0,0,0,0,30.7326971073031,0
Desulfovibrio,7.67504220514538,0,0,0,0,0,0,0,0,0
Pisolithus,0,0,0,0,0.315176004744777,0,0,0,0,0.0977342442940722
Coxiella,7.84704622689745,47.0212007483877,0,0,0,0,0,0,0,0
Absidia,0,0,0,0,0,0,0,0,0,0
Zymoseptoria,32.8807631844576,25.5868272170063,0,0,0,0.587300949706379,0,0,0,0
Idiomarina,0,0,0,0,1.07360342893791,0,0,0,0,0
Paenirhodobacter,7.86312013276337,0,0,0,0,0,0,28.210190004222,0,0
Kallipyga,0,0,0,0,0,0,0,0,0,0
Rhodanobacter,13.209932948715,0,0,0,0,0,0,0,0,0
Scytonema,7.81541554592667,0,0,0,0,0,0,0,0,0
Thermicanus,0,0,0,0,0,0,0,0,0,0
Candidatus Blochmannia,0,0,0,0,0,0,0,0,0,0
Coraliomargarita,0,0,0,0,0,0,0,0,0,0
Fervidobacterium,0,0,0,0,0,0,0,0,0,0
Biatriospora,5.16897233012885,0,0,0,0,0,0,157.502882040048,0,0
Arachis,4.95212065641857,0,0,0,0,0,0,0,0,0
Oscillatoria,0,0,0,0,0,0,0,0,0,0
Sorghum,0,0,0,0,0,0,0,0,0,0
Hypsizygus,10.5170833392387,7.22837835989213,0.360960821407397,13.2331998132668,197.996027202919,20.860591445125,0,0,0,0
Pichia,0,3.46703161805916,0,0,0,0,0,0,0,0
Phlebotomus,0,0,0,13.6158163604513,0,0,0,0,0,1153.70270092882
Tumebacillus,0,0,0,0,0,0,0,0,0,0
Elaeophora,0,0,1.23885032318871,1.6845930958971,0,0,0,29.3513746271923,0,0
Zizania,1.43877739030684,0,0,0,0,0,16.5013161989908,0,0,0
Biomphalaria,0,0,0.751475033402458,0,0,2.17371767473078,0,0,0,0
Numida,0,0,0,0,0,0,0,0,0,0
Rhizopus,0,0,0,0,11.8506293614858,0,0,0,0,0
Rhodothermus,0,0,0,0,0,0,0,0,0,0
Planococcus,0,47.2081479031167,0,20.1179213187985,1.7131388154971,0,0,0,0,0
Wohlfahrtiimonas,0,0,0,15.2068646686509,170.028249904565,305.51451653097,0,0,0,0
Simonsiella,0,0,0,0,0,0,0,0,0,0
Morganella,0,0,0,9.34390787409601,0,0,0,0,0,0
Alteromonas,0,0,0,0,0,0,0,18.5211955966151,0,0
Clavaria,10.3265426113685,2.13041577246035,3.83394979729171,0,16.370757597942,4.91139272775745,14.0682312701411,0,0,0
Cucumovirus,0,0,0,0,0,0,0,0,0,0
Methanosaeta,0,0,0,0,0,0,0,0,0,0
Tetranychus,0,0,0,2.41182353633017,0,2.35087134936794,0,0,0,0
Chroococcidiopsis,0,0,0,0,0,0,0,0,0,0
Locusta,0,0,0,0,0,0,0,0,0,0
Parasitella,0,0,0,0.702652634598291,0,0,0,0,0,0
Psychrilyobacter,0,0,0,0,0,0,0,0,0,0
Sporisorium,0,22.5172015202496,0,0.416539485836762,0,0,0,0,0,0
Plantibacter,0,0,0,0,0,0,0,0,0,0
Xylella,0,0,0,0,0,0,0,0,0,0
Edwardsiella,0,0,0,0,0,0,0,0,0,0
Flaviflexus,0,104.686763516638,0,0,0,0,0,0,0,0
Glycomyces,0,0,0,0,4.21480892433022,0,0,0,0,0
Gregarina,0,0,0,0,0,0,0,0,0,0
Methyloversatilis,1.38887445333292,0,0,0,0,5.23426224730059,0,0,0,0
Ehrlichia,0,26.6753334307321,0,0,0,0,0,0,0,0
Daldinia,0,0,121.090367058183,0,0,0,0.14357009820169,0,0,0
Tatumella,0,0,0,0,0,0,0,0,0,0
Niabella,4.24284244056279,0,0,0,0,16.5650334317563,0,0,0,0
Leptospira,0,0,0,0,0,0,0,0,0,71.4374812812113
Ilyobacter,0,0,0,0,0,0,0,0,0,0
Plasmodiophora,0,0,0,0,0,0,0,0,0,0
Turneriella,0,0,0,0,286.086309008914,0,0,0,0,0
Meloidogyne,0,0,0,0,0,3.20946275476192,12.5377653972488,0,0,0
Pyrenophora,15.8618203475189,3.20554482424275,0,0,0,0,0,0,0,18.7773988151367
Halalkalicoccus,0,0,0,0,0,0,0,0,0,0
