,chaoexpo22_I12,chaoexpo51_I6,chaoexpo56_I5,chaoexpo44_I15,chaoexpo28_I15,chaoexpo74_I6,chaoexpo56_I12,chaoexpo70_I6,chaoexpo62_I6,chaoexpo75_I12
Granulicatella,0,0,0,10.613608507346,0,3.32955128916894,0,0.602969085316457,19.2903744064447,0
Ensete,0,0,0,0,0,0,0,0,0,0
Dothistroma,92.9391975761949,10.219287988288,0,0,0,0,41.7122159001061,0,0,0
Lymnaea,0,30.411196961097,0.279912885058213,11.3251277382565,0,0,0,0,0,0.151249790580303
Syntrophomonas,0,0,0,0,35.5556916784746,0,0,0,81.7448817501643,0
Brevibacillus,5.91600071225538,3.70225812772787,0,95.7047111122608,0,14.885670105906,0.203145328590632,0,0,0
Mastigocladus,0,0,0,0,0,0,0,0,0,0
Ornithinibacillus,0.764625268425201,0,0.137042865920938,0,0,0.257610023604922,0,0,0,0
Onygena,11.6293903643453,18.6202904133927,49.2973061772791,13.6826164603248,17.2583098646658,40.1841078177594,138.85822685753,0,0,0
Primula,0,2.77771589008082,0,0,0,0,0,0,0,0
Arcticibacter,6.64912416229645,16.1637596490065,0,0.95393088512458,0,0,65.1993224484772,0,0,0
Bradyrhizobium,17.2618933128007,0,0,0,0,0,0.268011894263916,0,0,0
Cajanus,0,0,0,0,0,0,0,0,0,0
Eristalis,0,0,0,0,0,0,0,0,0,0
Glonium,31.2793343733166,2.58149716001338,2.43831670619615,1.8905930689674,0,8.52167647217851,0.73132434567664,0,0,26.2259762441649
Hanseniaspora,0,0,0,0,0,0,0,0,0,0
Glutamicibacter,0,0,0,0,0,0,0,0,0,0
Hevea,0,0.179787570749857,0,0,0,0,0,0,0,0
Paracoccidioides,0,0,0,0,0,0,0,0,0,0
Nocardiopsis,0,0,0,0,0,0,0,0,0,0
Athelia,0,33.8973226643737,4.01376627601214,33.9546588610947,0.560679563183606,5.28411365156382,0,0,0,0
Arcobacter,0,0,0,0.329280265105131,0,0,0,0,0,0
Ziziphus,2.36405211416143,0.153829950240044,0,0,0,0,1.19462261063702,0,0,0
Cellvibrio,6.85451604683317,0,0.842000696556216,60.9298216390405,0,0,0,0,1.12849459792264,0
Suillus,0.328671083442549,2.68836785557338,9.1060862442615,38.835736312855,0,0,0.0994394887588509,0,40.6135800282735,0
Pseudoglutamicibacter,0,0,0,0,0,0,0,0,0,0
Pyrinomonas,9.90035566693634,0,0,0,0,0,0,0,0,0
Methylophilus,0.309519331849425,0,0,0,0,0,0,0,0,0
Sporomusa,6.82841453748612,0,0,0,0,0,0,0,0,0
Ktedonobacter,3.1936675658885,0,17.1363675151304,4.50911889298845,0.274734987643458,0,6.33742851193872,44.7874806147996,0,0
Hypochthonius,0,0,0,1.39545955655261,0,0,0,0,0,0
Scedosporium,2.06061834443895,17.4998978598128,0,0,0,33.2490197083531,4.9017389285712,0,0,0
Ixodes,0.455587699521472,0,8.98599866520799,0.127523140092716,0,0,0,0,0,0
Virgibacillus,0,0,0,0,0,1.06631023758779,0,0,0,0
Ciborinia,0,6.42105291932904,0,6.39908312558936,0,0.677591659739322,0,0,0,0
Lasallia,16.1487819774159,0.0534879076491559,11.7565264655167,4.63678388551649,0,0,0,0,0,0
Anthracocystis,0.131256607152221,1.52523491559821,18.4199029138952,7.25068661526731,0,0,0,0,4.22627410650599,0
Lodderomyces,0,0,0,0,0,0,0,0,0,0
Podospora,2.337838043049,0,4.90511761088744,0,0,0,0,0,0,0
Phi29likevirus,0,0.823716084007662,0,0,0,0,0,0,0,0
Dactylonectria,25.1489683159261,0.193914644500569,0,2.52304616856322,0,39.285025855615,30.1579081156441,0,0,0.240106302765723
Botryosphaeria,248.15538854534,0,0,14.5905841324187,0,2.48015191566149,14.2683901041212,17.086343245707,0,0
Pelotomaculum,4.41575246219784,0.37189349407413,0,0,0.730379029110557,0,0,0,0,0
Arachis,0.0989406284262987,0,0,0,0,0,0,0,0,0
Pochonia,0.725616265367404,0,0,0,0,0,31.0180471545596,0,0,0
Graphilbum,21.6444343550319,7.22386305879732,0,0,0,0,0,0,0,0
Achipteria,0,0,0,0,0,0,0,0,0,0
Rubritalea,0,0,0,0,0,0,0,0,0,0
Lachnoanaerobaculum,0,0,0,0,0,0,0,0,0,0
Chitinophaga,17.3821401478061,0,0,1.78766335048628,1.15877457279656,7.12277513631295,0,0,0,0
Dialister,0,0,0,0,0,0,0,0,0,0
Tilletiaria,1.66346356190766,7.79523394652919,0,17.0642913726434,0,72.9404541894607,35.4077153112948,0,0,0
Desulfitibacter,0,0,0,0,0,0,0,0,0,0
Silybum,0,75.3570609457878,0,0,0,0,0,0,0,0
Myceliophthora,4.80988025098497,0.646346363834372,0,0,0,1178.42507629426,0,0,0,0
Dorea,0,0,0,0,0,0,0,0,0,0
Caldilinea,10.1686307298786,0,0,0,0,0,0,0,0,0
Sterkiella,14.7505435822237,0,0,0,0,0,6.43508643368879,0,0,0
Trachymyrmex,0,0.519079251398369,0,29.290388057521,0.287557360524126,0,0,0,0,0
Haematobacter,0,0,0,0,0,0,0,0,0,0
Vicia,0,0,0,0,0,0,0,0,0,0
Leptoxyphium,95.1746344597761,0.273603278656705,0,0,0,0,5.30446335406019,61.6240070298681,0,0
Leptotrichia,0,0,0,0.320116228184981,0,0,0,0,0,0
Cohnella,0.8577009929175,0,0,0,0,3.42753294255014,0,0,0,0
Pedosphaera,34.6271979032354,0,0,0,0,0.785921129740009,0,0,120.971660233357,0
Tremella,196.224357443022,13.8382293174387,0,1.01059045599359,0,0,0.50461121195849,0.487224570997136,0,0
Reticulascus,46.7126610085459,0.879387405656402,0.255000011508167,21.7004628246267,0,1.06216244896536,0,0,4.46515397075659,0
Mucor,0,3.59937634347859,0,0,0,0,0,0,0,0
Aneurinibacillus,0.265690607676426,0,0,0,0,0,0,0,0,0
Myroides,0,0,0,0,0,0,0,0,0,0
Fagopyrum,0,0,0,0,4.32086110875551,0,0,0,0,0
Weissella,0,8.84014999672179,0,0.168912161899834,0,0,0,0,0,0
Teleopsis,1.04383287667198,0,0,0.224656014819111,0,0,29.164405380822,0,0,0
Ophiostoma,3.79284253863553,0,0,0,0,0,0,0,0,0
Noviherbaspirillum,0.25393300895603,0,0,0,0,0,0,0,0,0
Comamonas,0,0,0,0,0,0,0,0,0,0
Amphibacillus,0,0,0,2.35427391947131,0,0,0,0,0,0
Runella,322.203383957653,0,0,1.81866820283041,0,22.7999238820024,7.33677153084859,0,0,0
Bdellovibrio,2.90927047130353,0,0,32.7157074575865,0,0,0,0,0,0
Neonectria,7.61986339563425,3.0567320142017,0,1.64547319090604,0,0,0,0,0,0
Operophtera,0,0,0,0,0,0,0,0,0,0
Methylotenera,0,0,0,0,0,0,0,0,0,0
Rheinheimera,0.141480703112082,0,0,0.12355502897722,0,0,0,0,0,0
Kamptonema,0,0,0,0,0,0,0,0,0,0
Fistulina,0,31.9913684468718,9.4028631449491,31.1157669587917,0,13.9682060811658,0,0,0,0
Lacinutrix,0.201059707804589,0,0,0,0,0,4.61911604339931,0,0,0
Candidatus Solibacter,0.421151695914216,0,0,0,0,0,0,0,0,0
Blattella,9.30461418643536,0,0,0,0,0,0,9.54759220759342,0,0
Macrococcus,1.95368787532573,0,0,0,0,0,0,28.2316579029835,0,0
Cystobasidiopsis,139.042049797788,25.8189779589545,0.655932037670922,14.0997366009231,0,0,0.558476812353604,0,0,0
Pasteurella,0,0,0,0.838622434034918,0,16.8409341434472,0,0,0,0
Conchiformibius,0,0,0,9.58770333376734,0,0.636190204055947,0,0,0,0
Cyclobacterium,0,0,0,0,0,0,0,0,0,0
Scleroderma,0,12.4210503206389,2.01602644987439,2.92487109475908,0,0,0,0,0,0
Phyllosticta,60.8447230719692,2.93818755798439,0,5.025934369925,0,0,0,0,0,0
Sporocytophaga,2.26592316663935,0,0,48.7594838353764,0,0,0,0,0,0
Algoriphagus,2.01538864403113,0,0,116.458744782184,0,0,0,0,199.854018193245,0
Acidovorax,0,0,0,0,0.297712443385061,0,0,0,0,0
Diuraphis,0,0,0,24.1001110740321,0.310000909286046,11.6306648606394,4.24649324955921,0,0,0
Halococcus,0,0,0,0,0,0,0,0.506423684812152,0,0
Thermomucor,7.80858125051921,0.762012741592533,3.13987653177675,7.28245908660925,0,29.9620218760927,42.1820359375927,0,0,0
Phalaenopsis,4.4434995072808,0,0,0,0,0,0,0,0,0
Plasmodium,0,7.09334941754438,0,0,0,0,0,0,0,0
Caldalkalibacillus,0,0,0,0,0,0,0,4.56018998723933,0,0
Lautropia,0,0,0,0,0,0,0,0,0,0
Magnaporthe,3.87143403513606,0.192708894779845,0,1.72016512643654,0,0,0,0,0,0
Nematostella,0,0,0,0,0,0,0,0,0,19.2487878616969
Blumeria,0,0,0,0,0,1.08838392060925,0,0,0,0
Synechococcus,0,0,0,0,0,0,0,0,0,0
Myxosarcina,0,0,0,0,0,0,0,0,0,0
Alloiococcus,0,0,0,0,0,0.305673678603068,0,0,0,0
Coleofasciculus,0,0,0,0,0,0,0,0,0,0
Butyrivibrio,0,0,0,0,0,0,0,0.905774801868258,0,0
Varibaculum,0,0,0,14.1414055705273,0,0,0,0,0.759383124117728,0
Phlebopus,1.87850420712974,20.3988890010222,0.280238717391407,17.4998266717705,14.6016014547427,0,0,0,0,0
Xylona,83.4980313385034,10.7867774510302,0,0,0,0,0,0,0,0
Rhizobium,0.122561713127533,0,0,0,0,0,0,0,0,0
Pelosinus,0.366034879789331,0,0,13.8326155750878,0,0,0,0.316214447723985,0,0
Conyza,0,0,0,0,0,0,0,0,0,0
Tetranychus,0,0,1.68013344068872,0,0,0,0,0,0,0
Fusobacterium,0,0,0,0.76379330422938,0,0,0,0,0,0.843135013715424
Microvirga,1.36851388701276,0.741131875584789,0,0,0,0,0.757810205284642,0,0,0
Falciphora,0.353348608314205,0,0,0,0,0,16.6006187164019,0,0,0
Schistosoma,0,0,0,0,0,0,0,0,0,0
Bergeyella,0,0.797158884949061,0,38.9425232935094,0,12.0740924564613,0,0,0,0
Gottschalkia,0,0,0,0,0,0,0,0,0,0
Erwinia,0.655463998800396,0,0,0,0,0,0,0,0.506367149984341,0
Syncephalastrum,0,0,0,0,0,0,0,0,0,0
Frankia,0.948529900436557,0,0,0.779517970465244,0,0,0,0,0,0
Priapulus,0,0,0,1.96620171517032,0,0,0,0,0,0
Genlisea,0,0,0,0,0,0,0,0,0,0
Methylophaga,0,0,0,0,0,0,0,0,0,0
Risungbinella,0,0,0,0,0,0,0,19.4540308714691,0,0
Alkalibacterium,0,0,0,11.0511583767988,0,0,0,0,4.45040141029848,0
Peltaster,10.5903665037287,2.96678449774068,0,0.193352643127355,0,0,0,0,0,0
Haemonchus,0,0.0827096373042963,0,0,0,0,0,0,0,0
Rhytidhysteron,25.0730015097351,0,25.1461069164705,19.6076596283768,0,2.67746833970372,0,0,0,0
Steganacarus,4.10739773745174,0,0,0,0,0,0,0,0,0
Winogradskyella,0,0,0,0,0,0,0,0,0,0
Solibacillus,149.05896825503,0,0,0,0,0,0,0,0,0
Leptographium,9.6369056600129,7.17544223405473,0,0,0,0,4.82520818097272,0,0,0
Amauroascus,6.22667890502343,0,0,0,0,0,0,0,2.54933004916276,0
Cronobacter,1.99506373068752,0,0,0,0,0,0,0,0,0
Setosphaeria,19.4487863692581,0,0,0,0,0,0,0,0,0
Platynothrus,0,0,0,0,0,0,0,0,0,0
Kalmanozyma,0.177441302306038,0,0,0,0.488524271740716,0,0,0,0,0
Macrophomina,7.45923266830972,0,0,25.8894393426419,0,3.68881669222004,0,0,0,0
Clonostachys,13.5212788340037,9.92031275795992,0,0.122026083316133,0,0,0,0,0,0
Orchesella,2.94241392412844,0,0,0,0,0,0,0,0,0
Marinomonas,0,0,0,0,0,0,0,0,0,0.352833801030451
Culex,0,0,0,0,0,0,0,0,0,0
Fibrisoma,4.29412495649374,0,0,1.20349284592911,0,0,0,0,0,0
Anaerovorax,0,0,0,0,0,0,0,0,0,2.2038849780774
Cimex,0,0.666142984822371,0,0,0,0,0,0,0,2.64458684125045
Austrofundulus,9.45781485017048,0,0,0,0,0,0,0,0,0
Agrobacterium,0,0,0,1.21218335412863,0,0,0,0,0,0
Coccidioides,0,0,0,0,0,0,0,0,0,0
Gilvimarinus,0,0,0,0,0,0,0,0,0,0.247856463413642
Thermosinus,0,0,0,0,0,0,0,7.26988694184228,0,0
Rubellimicrobium,0,0,0,0,0,0,0,0,0,0
Cladosiphon,0,0,0,1.48771752144528,0,0,0,0,0,0
Columba,0,381.286049334121,0,0,0,0,0,0,0,0
Flexithrix,6.10798896879847,0,0,0,0,0,0,0,0,0
Herbaspirillum,1.52657326131267,0,0,7.54589918836537,0,0,1.98093921243028,0,0,0
Haloferula,0.319736048251018,0.204296045756148,0,2.32999864257119,0,0,0,0,0,0
Campylobacter,0,0,0,0,0,0,0,0,0,84.0714117076702
Drechslerella,0.503410480347593,10.7983855510929,16.5998453420871,13.513092475798,0,2.2453069230161,0,0.775291253702992,0,0
Brevibacterium,0,0,0,0,0,0,0,0,0.332868386886757,0
Rubrobacter,0,0,29.6179847319473,6.44351950058554,0,0,7.99132422859994,3.92458019858854,0,17.1582515751953
Neosynechococcus,0.201880319384417,0,0,0,0,0,0,0,0,0
Paenisporosarcina,0,0,0,29.2404194222746,0,0,0.263299118880551,0,0.14033240172832,0
Endocalyx,5.78412607884905,0,14.6995015378377,1.41958925448917,0,0,0,0,0,0
Leucobacter,0,0,0,0,0,0,0,0,0,0
Fibrella,0.747008582460843,31.4318763310581,0,12.6340010600675,0,0,0,0,0,0
Cyanothece,0,5.62654411191808,0,0,0,0,0,0,0,0.141774586592748
Xanthomonas,0,0,0,0,0,0,0,0,0,0
Dietzia,0,0,0,0,0,0,0,0,0,0
Leptospira,0,0,0,0,0,0,0,0,0,0
Ophiocordyceps,1.32597637402077,0,0,0.11164121131093,0,0,3.18138964911543,0,0,0
Fluviicola,0,0,0,2.08883783421256,0,0.540974816444672,0,0,3.38423139343345,0
Mus,0,0,0,0,0,0,0,0,0,0
Ipomoea,0,0,0,0,0,0,0,0,0,0
Haliscomenobacter,0.499886424000317,0,0,0,0,0,0,0,0,0
Zoysia,0,0,0,0,0,0,0,0,0,0
Anabaena,2.00364616870484,0,0.513715333557469,0,0,0,0.973282663084481,2.57552848355293,0,2.38762803013237
Methanobrevibacter,0,0,0,0,0,0,0,0,0,0
Hirsutella,24.1390331698906,0,52.1943291502748,0.548292040555153,0.266714597335138,0.127880968173071,0.25858694956398,0,0,0
Lasius,0,0,0,0,0,0,0,0,0,0
Cyphomyrmex,0,0,0,0.583264561107727,0,0,0,0,0,0
Desulfitobacterium,0.139013345454785,0,0,0,0,0,0,0,0,0
Dermabacter,0,0,0,0,0,0,0,0,0,0
Chlorogloeopsis,0,0,0,0.920633897191989,0,0,0,0,0,0.386309051527093
Nodularia,0,0,0,0,0,0,0,0,0,349.975038092159
Danio,0,0,0,0,0,0,0,0,0,0
Moorella,0,0,0,0,0,0,0,0,0,0
Pseudozyma,0.239600943225443,0.362957012281595,0,0,0,0,0,0,0,0
Rhodopirellula,0,0,0,0.271242810422344,0,0,3.28308078824535,0,0,0
Methylobacter,0,0,0,0,0,0,0,0,0,0
Sphingopyxis,0,0,0,0,0,0,0,0,0,0
Microbacterium,0,0,0,0,0,0,0,1.54426370782117,0,0
Johnsonella,0,0,0,0,0,0,0,0,0,0
Nitrosopumilus,7.91891203911893,0,0,0,0,0,0,2.3740308915301,0,0
Cicer,0,0,0,0,0,0,3.89342156439863,0,0,0
Planktomarina,0,0,0,0,0,0,0,0,0,0
Cesiribacter,0.762039132782268,0,0,0,0,0,0,0,0,0
Joostella,0,0,0,0,3.23371134118967,0,0,0,0,0
Acaryochloris,0,0,0,0,0,0,0,0,0,0
Cylindrospermum,0,0,0,0,0,0,0,0,0,8.66712403623366
Facklamia,5.61728711011681,0,0,0,0,0,0,0,0,0
Leishmania,0,0,0,0,0,0,0,0,0,0
Tetragenococcus,0,0,0,0.451456463363856,0,0,0,0,0,0
Eragrostis,0,0,0,0,0,0,0,0,0,0
Pseudobacteroides,0.12021236964809,0,0,0,0.864547731160028,0,0,19.0041074960159,0,0
Torulaspora,0,0,0,0,0,0,0,0,0,0
Geobacter,0,0,0,0,0,14.866571486864,0,0,82.3163844344149,0
Elizabethkingia,1.0661581673455,0,0,0,0,0,0,0,0,0
Terrisporobacter,0,0,0,0,0,0,0,0,0,0
Penstemon,1.51504503994483,0,0,0,0.330321871805383,0,0,0,0,0
Picochlorum,0,0,0,0,0,0,0,0,0,0
Psychromonas,0,0,0,0,0,0,0,0,0,0
Azospirillum,0,0,0,0,0,0,0,0,0,0
Astrammina,0,0,0,0,0,0,0,0,0,0
Actinoplanes,23.880154012005,0.979353004635804,0,7.85824468882724,0,0,0,0,0,0
Pleurobrachia,0,13.1073793017446,0,0,0,0,0,0,0,0
Nocardioides,2.7878953276908,0,0.248358730498141,0,0,0,0,9.56416289040723,0,0
Dongia,0,0,0,0,0,0,0,0,0,0
Chamaesiphon,0,0,0,0,0,0,0,0,0,0
Empedobacter,0,0,0.0872110998702084,0,0,0,0,94.3776508960786,0,0
Dendrobium,29.8597177503469,13.9198540577056,0,0,0,0,0,0,0,0
Camelina,0,0,0,0,0,0,0,0,0,0
Williamsia,0,0,0,0,0,0,0,0,0,0
Pseudanabaena,0,0,0,0,0,0,0,0,0,0
Gekko,0,0,0,0,0,0,0,0,0,0
Eurytemora,0,0,0,0.563716629632401,0,0,0,0,0,0
Lupinus,0,0,0,0,0,0,0,0,0,0
Microlunatus,0.501525696512405,0,0,0,0,0,0,0,0,0
Holtermanniella,4.37029943614529,0,0,9.15580136912118,0,0,0,0,0,0
Blastomyces,0,30.6767014074817,0,0,0,0,0,0,0,0
Spirillospora,0,0,0,0,0,0,0,0,0,0
Chthoniobacter,0.452763960903712,0,0,0,0,0,0,0,0,0
Duganella,0,0,0,0,0,0,0,0,0,0
Sunxiuqinia,0,0,0,2.79887069962883,0,0,1.08575092682364,0,0,13.9743805654436
Draconibacterium,0,0,0,0,0,0,0,0,0,0
Nosocomiicoccus,0,0,0,0,0,0,0,0,0,0
Bartonella,0,0,0,0,0,0,0,0,0,0
Chrysosporium,0,0,0,0,0,0,0,0,0,0
Moorea,0,0,0,0,0,0,0,0,0,0
Aquilaria,0,0.699105665881709,0,0,5.09668276268927,0,0,0,0,0
Trichophyton,14.6419356972128,0,0,0,0,0,0,0,0,0
Candidatus Pelagibacter,0,0,0,0,0,0,0,0,0,0
Ochrobactrum,0,0,0,0,0,0,0,0,0,0
Basidioascus,0,16.446637251206,30.3217561335679,13.0016181829039,0,0,0,0,0,0
Olivibacter,0.94042231584223,0,0,0,0,0,4.02809625011951,0,0,0
Agrilus,0,0,0,0,0,0,0,0,0,0
Collinsella,0,0,0,0,0,0,0,0,0,0
Coprococcus,0,0,0,0,0,0,0,0,0,0
Herbinix,0,0,0,0,0,0,17.9368871501428,0,0,0
Saccharopolyspora,0,0,0,0,0,0,0,0,0,0
Eudoraea,0,0,0,0,0,0,0,0,0,0
Catajapyx,0,0,0,0,0,0,0,0,0,0
Albophoma,1.20153375485141,0,0.211799009483821,0,0,0,0,0,0,0
Oxytricha,0,0,0,0,0,0,0,0,0,0
Cytophaga,6.10284401832944,0,0,14.5166673453058,0,1.03915101403815,0,0,0,0
Kurthia,0,0,0,0,0,0,0,0,0,0
Salegentibacter,0,0,0,2.1267177493283,0,0,8.64274014909924,0,0,239.832232242403
Solitalea,11.3948632082053,0,0,0.677949626056028,0,1.0764219774478,0,0,0,0
Belgica,0,0,0,0,0,0,5.15359402490089,0,0,0
Cellulomonas,0,0,0,0,0,0,0,0,0,0
Knoellia,0,0,0,0,0,0,0,0,0,0
Polynucleobacter,0,0,0,0,0,0,0,0,0,0
Oxobacter,0,0,0,0,0,0,0,0,0,0
Psychroserpens,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium,0,0,0,0,0,0,0,60.1653141924548,0,0
Yarrowia,0,0,0,0,0,0,0,0,0,0
Selenomonas,0,0,0,0,0,0,0,0,0,0
Calditerricola,0,0,0,0,0,0,0,0,0,0
Altererythrobacter,0,0,0,0,0,0,0,0,0,0
Rahnella,0,0,0,0.160818921485429,0,0,0,0,0,0
Polaribacter,0,0,0,0,0,0.338113486613126,0,0,0,0
Hyaloperonospora,0.756172900997816,0,0,0,0,0,0.502358439241514,0,0,0
Sharpea,0,0,0,0,0,0,0,0,0,0
Limulus,0,0,0,0,0,0,0,0,0,0
Candidatus Amoebophilus,0,0,0,0,0,0,0,0,0,0
Gaeumannomyces,12.5348957479477,0,0,0,0,0,0,0,0,0
Ocimum,0,0,0,0,0,0,0,0,0,0
Lotus,0.108461457183514,9.01704256070177,0,0,0,0,0,0,0,0
Nitrosomonas,0,6.64730205000892,0,0,0,0,0,0,0,0
Verrucomicrobium,0,7.65611979370182,0,9.31478876307121,0,0,0.710886516384936,0,0,0
Dorcoceras,69.2874704695917,0,0,0,0,0,0,0,0,0
Tenacibaculum,0,0,0,0,0,0,0,0,0,0
Paludibacter,0.735724662074538,0,0,0,0,0,0,0,0,0
Nodosilinea,0,0,0,0,0,0,0,0,0,12.041254216013
Betabaculovirus,0,0,0,0,0,0,0,0,0,0
Silene,0.237247099155527,0,0,0,0,0,0,0,0,0
Maribacter,0,0,0,0,0,0,0,0,0,0
Atkinsonella,0,0,0,0,0,0,0,0,0,0
Nafulsella,0,0,0,0,0,0,0,0,0,0
Byssoonygena,11.1162212289988,0,0,0,0,0,21.2772067045315,0,0,0
Aureimonas,0.80047503323446,0,0,0,0,0,0,0,0,0
Anaerobacillus,0.349355080451088,0,0,0,0,0,0,0,0,0
Urostyla,0.338426730213908,0,0,0,0,0,0,0,0,0
Helcococcus,0,0,0,0,0,0,0,0,0,0
Mayetiola,0,0,0,0,0,0.189756056619733,0,0,0,0
Megasphaera,0,0,0,0,0,0,0,0,0,0
Hoeflea,0,0,0,0,0,0,0,0,0,0
Trichogramma,0,0,0,0,0,0,0,0,0,0
Parabacteroides,0,0,0,0,0,0,0,0,0,0
Dianthus,0,0,0,0,0,0,0,0,0,0
Lyngbya,0,0,0.512102206246558,0,0,0,0,0,0,0
Thalassobacillus,0,0,0,0,1.14834973034743,0,0,0,0,0
Dysgonomonas,4.19941285020803,0,0,0,0,0,1.85320904204733,0,0,0
Spizellomyces,103.430897728997,0,0,0,0,0,0,0,0,0
Nicrophorus,0,0,0,0,0,0,0,0,0,0
Calonectria,0,0.119897839643579,0,0,10.8732419731184,0,0,0,0,0
Granulicella,0.844184227364929,0,0,0,0,0,13.7617690399952,0,0,0
Oscillibacter,0,0,0,0.294001756875803,0,0,0,33.4071499312663,0,0
Octopus,0,0,0,0,0,0,0,0,0,0
Terribacillus,0,0,0,0,0.115719273506869,0,0,0,0,0
Rudanella,1.30717222547406,0,0,0,0,0,0,0,0,0
Clavispora,0,0,0,0,0,0,0,0,6.77682081261742,0
Plasmodiophora,0,0,0,0,0,0,0,0,0,0
Caulobacter,0.498236610940829,0,0,0,0,0,0,0,0,0
Jiangella,0,0,0,3.93284804792216,0,0,0,0,0,0
Clogmia,0,0,0,0,0,0,0,0,0,0
Holdemanella,0,0,0,0,0,0,0,0.614556322302198,0,0
Lacticigenium,0,0,0,0,0,0,0,0,0,0
Stegodyphus,0,0,0,0,0,0,0,0,0,0
Eremococcus,0,0,0,0,0,0,0,0,0,0
Proteiniphilum,22.9348851007645,0,0,1.90938931082583,1.36081734212112,0,0,0,0,0
Geodermatophilus,0,0,0,0,0,0,0,0,0,0
Branchiostoma,0,0,0,0,0,0,0,0,0,0
Gregarina,0,0,0,0,0,0,0,0,0,0
Candidatus Koribacter,0,0,0,0,0,0,0,0,0,0
Melitaea,0,0,0,0,0,0,0,0,0,0
Erythranthe,0,0,0,0,0,0,0,0,0,0
Sorghum,0,0,0,0,0,0,0,0,0,0
Rouxiella,0,0,0,0,0,0,0,0,0,0
Fervidicella,0,0,0,0,0,0,0,0,0,0
Muricauda,5.08626182919064,0,0,0,17.9691936190157,0,0,0,0,0
Caldicoprobacter,2.98637412899804,0,0,0,0,0,0,0,0,0
Mortierella,0,0,0,27.1362824944048,0,0.947158911410635,0,0,0,0
Brevundimonas,0,0,0,0,0.322033191769911,0,0,0,0,0
Carthamus,0,0,0,0,0,0,0,0,0,0
Alloascoidea,0.651234419079793,0,0,1.46938333854231,0,0.311652235135104,0,0,0,0
Clupea,0,8.06629260546936,0,0,0,0,0,0,0,0
Tetmemena,0.510108980593724,0,0,8.13667795765447,0,0,0,0,0,0
Eichhornia,4.47074966602397,0,0,0,0,0,0,0,0,0
Thermobacillus,0.342542032539347,0,0,0,0,0,0,0,0,0
Biomphalaria,8.90590661793475,3.38928658941587,0,2.62644526160234,0,0,0.293377271052934,0,0,0
Alkalibacillus,0,0,0,0,0,0,0,0,0,0
Arenitalea,0,0,0,0,0,0,0,0,0,0
Formosa,0,0,0,0,0,0,0,0,0,0
Catharanthus,2.4069328941218,0,0,0,0,0,0,0,0,0
Opitutus,0,0,0,0,0,0,0,3.45709034035702,0,0
Parascaris,0,0,0,0,0,0,0,0,0,0
Photobacterium,0,0,0,0,0,0,0,0,0,0
Histoplasma,0,0,1.55666890672779,0,0,0,0,0,0,0
Centruroides,0,0,0,0,0,0,0,0,0,0
Manihot,0,0,0,0,0,0,0,0,0,0
Riemerella,0,0,0,0,0,0,0,0,0,0
Owenweeksia,0,0,0,7.89336000871985,0,0,0.24288104287692,0,0,0
Simonsiella,0,0,0,0,0,0,0,0,0,0
Thiothrix,0,0,0,0,0,0,37.8765021975487,0,0,0
Haloplasma,0.472739273549794,0,0,0,0,0,0,0,0,0
Pontibacillus,0,14.076822941772,0,0,0,0,15.0115968831093,0,0,0
Roseivirga,0,0,0,0,0,0,68.9701685079092,0,0,0
Pseudopodoces,0,0,0,0,0,0,0,0,0,0
Chironomus,0,0,0,0,0,0,0,0,0,0
Micavibrio,6.61879914843838,0,0,0,0,0,0,0,0,0
Knoxdaviesia,3.38719247443037,0,0,0,0,0,0,0,0,0
Nilaparvata,0,0,0,0,0,0,0,0,0,0
Blattabacterium,0,0,0,0,0,0,0,0,0,0
Pseudarthrobacter,0,0,0,0,0,0,0,0,0,0
Globodera,0.33701246372368,0,0.620661569411274,2.05554307608785,0,0,0,0,0,0
Skunalikevirus,0,0,0,0,0,0,0,0,0,0
Cetobacterium,0,0,0,0,0,0,0,0,0,0
Cavia,0,0,0,0,0,0,0,0,0,0
Roseiflexus,0.892715504539284,0,0,0,0,0,0,0.57850563810544,0,0
Pseudoperonospora,0,0,0,0,0,0,0,0,0,0
Polaromonas,0,0,0,0,0,0,0,0,0,0
Tepidanaerobacter,0.34382856686655,0,0,0,0,0,0,0,0,0
Parasitella,0,0.182684485275147,0,2.09005781402884,0,0,2.33739535413904,0,0,0
Thermogemmatispora,20.5465159084995,0,12.249364567207,8.07816847097141,0,0,1.00832463697409,0,0,0
Herpetosiphon,0,0,0,0,0,0,0,0,0,0
Thielaviopsis,0,0,0,0,0,0,0,0,0,0
Nasonia,0,0,0,0,0,0,0,0,0,0
Kytococcus,0.17356254537542,0,0,0,0,0,0,0,0,0
Atopococcus,0,0,0,0,0,0,0,0,0,0
Echinicola,24.7567580724525,0,0,0,0,0,0,0,0,0
Arabidopsis,0,0,1.24634669740881,0,0,0,0,0,0,0
Mesobuthus,0,0,0,0,0,0,0,0,0,0
Anoplophora,0,0,0,0,0,0,0,0,0,0
Citrobacter,0.0868410670861971,0,0,73.1071524103859,0,0,0,0,0,0
Cunninghamella,0,0,0,0,0,0,0,0,0,0
Candidatus Paracaedibacter,0,0,0,0,0,0,0,0,0,0
Solobacterium,0,0,0,0,0,0,0,0,0,0
Aethionema,0,0,0,0,0.86963200722654,0,0,0,0,0
